account_id,value_group,account_value,event_month,offer_live,months_since_launch,tenure_months,product_count,churned_within_window,true_effect_prob
D002110,low,2445.07,18,0,,28.5,2,1,0.0
D002111,high,23938.71,20,1,8.0,51.4,2,0,-0.051824
D002112,high,8099.63,0,0,,43.8,4,0,0.0
D002113,high,7784.48,17,1,5.0,40.1,1,0,-0.056704
D002114,high,41252.81,15,1,3.0,42.0,3,0,-0.080247
D002115,high,31476.76,23,1,11.0,124.0,4,0,-0.033268
D002116,high,6922.85,4,0,,131.4,2,0,0.0
D002117,high,9182.15,20,1,8.0,36.6,3,0,-0.05444
D002118,high,12664.18,15,1,3.0,79.1,1,0,-0.094713
D002119,low,431.02,7,0,,20.1,1,0,0.0
D002120,low,2101.57,14,0,,64.2,2,0,0.0
D002121,high,5726.1,21,1,9.0,37.7,2,1,-0.060583
D002122,high,17901.31,15,1,3.0,121.0,3,0,-0.055535
D002123,low,4054.79,10,0,,14.6,1,0,0.0
D002124,high,10239.47,7,0,,161.0,4,0,0.0
D002125,high,7527.64,16,1,4.0,39.7,2,1,-0.085396
D002126,high,22681.31,7,0,,135.4,4,0,0.0
D002127,low,2378.8,9,0,,28.3,1,0,0.0
D002128,low,1188.96,14,0,,90.2,2,1,0.0
D002129,low,1283.17,6,0,,61.6,3,0,0.0
D002130,high,13265.42,14,1,2.0,23.8,4,0,-0.051133
D002131,high,7157.72,12,1,0.0,42.0,2,0,0.0
D002132,high,8934.61,21,1,9.0,96.3,3,0,-0.060287
D002133,low,2157.72,14,0,,25.0,4,0,0.0
D002134,high,9683.65,8,0,,192.5,1,0,0.0
D002135,low,1898.67,6,0,,12.3,1,0,0.0
D002136,low,4123.43,6,0,,75.1,4,0,0.0
D002137,low,2860.98,22,0,,37.3,2,0,0.0
D002138,high,20363.63,5,0,,49.5,2,0,0.0
D002139,high,10710.39,9,0,,116.4,1,0,0.0
D002140,high,19221.64,15,1,3.0,34.2,2,1,-0.042677
D002141,high,10654.38,6,0,,23.9,1,1,0.0
D002142,high,9121.64,20,1,8.0,34.2,4,0,-0.064165
D002143,low,2333.72,4,0,,41.0,3,1,0.0
D002144,low,1372.73,15,0,,97.2,1,1,0.0
D002145,high,9529.89,9,0,,136.0,6,1,0.0
D002146,low,2275.84,4,0,,104.1,5,0,0.0
D002147,high,15384.19,4,0,,105.2,4,1,0.0
D002148,high,8624.02,21,1,9.0,58.0,4,0,-0.073194
D002149,low,3667.87,20,0,,109.7,3,0,0.0
D002150,high,18026.21,1,0,,43.6,5,0,0.0
D002151,high,8950.86,5,0,,23.4,3,0,0.0
D002152,high,20799.53,21,1,9.0,33.9,2,0,-0.063677
D002153,high,5103.78,5,0,,44.6,3,0,0.0
D002154,low,499.72,15,0,,25.9,3,0,0.0
D002155,low,3880.51,11,0,,14.8,2,0,0.0
D002156,high,18765.09,22,1,10.0,32.9,4,0,-0.071356
D002157,low,2545.9,3,0,,73.5,2,0,0.0
D002158,low,1595.85,20,0,,22.9,5,0,0.0
D002159,high,15610.8,11,0,,177.7,1,1,0.0
D002160,high,14262.99,21,1,9.0,86.0,4,0,-0.059349
D002161,low,4387.29,3,0,,86.0,4,0,0.0
D002162,low,3539.45,20,0,,56.0,3,0,0.0
D002163,low,4957.57,5,0,,67.4,1,0,0.0
D002164,high,5571.02,21,1,9.0,44.7,2,0,-0.081554
D002165,low,4645.42,21,0,,96.6,1,0,0.0
D002166,high,7240.4,21,1,9.0,3.4,2,0,-0.046398
D002167,high,17248.36,14,1,2.0,14.8,2,0,-0.040637
D002168,high,26812.42,12,1,0.0,114.9,6,0,0.0
D002169,low,1942.1,16,0,,79.2,2,0,0.0
D002170,low,3049.47,0,0,,122.4,2,0,0.0
D002171,low,3746.27,17,0,,13.1,1,0,0.0
D002172,high,5508.87,16,1,4.0,76.0,4,0,-0.055545
D002173,low,2203.92,18,0,,64.5,4,0,0.0
D002174,high,38186.66,19,1,7.0,81.6,1,0,-0.082409
D002175,high,10361.76,19,1,7.0,77.4,2,0,-0.042604
D002176,low,1117.14,13,0,,84.5,2,0,0.0
D002177,low,757.72,8,0,,67.0,2,0,0.0
D002178,low,1471.7,18,0,,92.6,3,0,0.0
D002179,high,8765.57,15,1,3.0,197.4,6,0,-0.021424
D002180,low,1886.32,2,0,,10.8,4,0,0.0
D002181,high,5165.22,1,0,,90.6,4,0,0.0
D002182,high,13781.19,6,0,,10.4,3,0,0.0
D002183,low,4258.5,16,0,,15.2,5,0,0.0
D002184,low,2999.86,20,0,,51.4,1,0,0.0
D002185,high,21827.22,14,1,2.0,20.4,1,0,-0.050293
D002186,high,6435.34,2,0,,84.6,3,0,0.0
D002187,low,2311.1,13,0,,17.5,1,0,0.0
D002188,low,539.04,14,0,,24.3,1,0,0.0
D002189,high,57836.13,19,1,7.0,21.5,2,0,-0.062419
D002190,high,50963.82,22,1,10.0,15.1,3,0,-0.105282
D002191,high,44328.15,9,0,,10.7,1,0,0.0
D002192,high,10157.84,3,0,,66.6,4,0,0.0
D002193,low,128.55,4,0,,20.5,1,0,0.0
D002194,high,5164.32,20,1,8.0,38.6,3,0,-0.057026
D002195,low,2992.52,21,0,,29.9,4,0,0.0
D002196,low,1016.42,10,0,,98.5,4,0,0.0
D002197,low,2406.29,23,0,,124.2,4,0,0.0
D002198,high,5162.7,4,0,,25.6,2,0,0.0
D002199,high,9105.18,2,0,,62.9,2,0,0.0
D002200,high,16577.94,4,0,,33.1,1,0,0.0
D002201,high,11996.72,2,0,,60.5,3,0,0.0
D002202,low,3145.06,10,0,,31.2,2,1,0.0
D002203,high,9103.51,17,1,5.0,44.3,2,0,-0.065268
D002204,low,1048.66,22,0,,39.9,2,0,0.0
D002205,high,7988.94,1,0,,32.8,1,0,0.0
D002206,low,3745.4,18,0,,37.5,2,0,0.0
D002207,low,3722.65,13,0,,200.7,5,0,0.0
D002208,high,107864.24,21,1,9.0,37.0,5,0,-0.05655
D002209,low,3675.81,22,0,,82.0,1,0,0.0
D002210,low,2442.26,19,0,,13.6,3,0,0.0
D002211,high,6862.44,22,1,10.0,21.4,1,0,-0.086576
D002212,low,2119.35,5,0,,69.1,4,0,0.0
D002213,low,1001.65,13,0,,50.2,1,0,0.0
D002214,high,28818.15,13,1,1.0,26.9,1,0,-0.026596
D002215,high,5946.25,1,0,,38.5,2,0,0.0
D002216,low,1807.46,4,0,,12.8,1,0,0.0
D002217,low,4224.95,1,0,,64.7,3,0,0.0
D002218,low,3148.6,10,0,,46.8,3,1,0.0
D002219,high,12062.78,19,1,7.0,25.6,2,0,-0.108203
D002220,low,1953.9,6,0,,141.1,1,0,0.0
D002221,high,8711.2,4,0,,15.5,4,0,0.0
D002222,low,2051.31,10,0,,46.9,2,1,0.0
D002223,high,5525.59,3,0,,12.8,1,1,0.0
D002224,low,4899.77,13,0,,26.0,3,0,0.0
D002225,low,264.46,18,0,,69.5,1,1,0.0
D002226,high,11623.5,0,0,,7.7,1,0,0.0
D002227,high,53273.57,3,0,,75.5,2,0,0.0
D002228,low,4996.94,16,0,,25.9,1,0,0.0
D002229,high,11442.92,2,0,,54.0,4,0,0.0
D002230,low,2982.97,14,0,,126.1,5,1,0.0
D002231,low,1724.12,11,0,,99.9,6,0,0.0
D002232,low,979.6,7,0,,73.2,3,0,0.0
D002233,high,7955.53,1,0,,55.9,1,0,0.0
D002234,low,4769.88,12,0,,39.5,2,0,0.0
D002235,low,1586.05,15,0,,33.8,1,0,0.0
D002236,low,671.18,10,0,,9.9,3,1,0.0
D002237,low,4764.4,22,0,,7.5,3,0,0.0
D002238,high,12016.39,0,0,,17.5,1,0,0.0
D002239,high,31934.19,14,1,2.0,59.1,1,0,-0.059228
D002240,low,1782.24,15,0,,68.7,1,0,0.0
D002241,low,4638.79,22,0,,66.3,3,0,0.0
D002242,low,1607.18,1,0,,140.5,1,0,0.0
D002243,low,4412.07,12,0,,83.0,5,0,0.0
D002244,high,5457.56,23,1,11.0,128.0,1,0,-0.041123
D002245,high,7272.18,0,0,,81.6,3,0,0.0
D002246,high,5180.16,0,0,,128.4,4,0,0.0
D002247,high,61736.44,8,0,,101.7,3,0,0.0
D002248,high,5437.93,20,1,8.0,77.7,1,0,-0.055996
D002249,low,2250.64,2,0,,54.6,2,0,0.0
D002250,low,4187.41,1,0,,46.9,3,0,0.0
D002251,high,6896.27,23,1,11.0,83.6,1,0,-0.06229
D002252,low,1032.52,21,0,,77.1,3,0,0.0
D002253,low,1328.21,12,0,,11.1,4,0,0.0
D002254,low,1921.97,9,0,,79.0,2,0,0.0
D002255,low,2700.3,6,0,,115.9,3,0,0.0
D002256,high,8938.38,19,1,7.0,40.6,4,0,-0.070098
D002257,low,125.65,11,0,,52.3,2,0,0.0
D002258,high,13520.05,14,1,2.0,23.4,1,0,-0.052671
D002259,low,2543.76,14,0,,33.7,2,0,0.0
D002260,low,2935.46,9,0,,100.8,3,0,0.0
D002261,high,14219.12,19,1,7.0,42.4,4,0,-0.107646
D002262,low,1054.59,0,0,,110.1,2,0,0.0
D002263,low,4106.06,15,0,,65.3,1,0,0.0
D002264,low,1234.52,20,0,,42.5,2,0,0.0
D002265,high,5223.54,19,1,7.0,46.1,5,0,-0.082654
D002266,high,11523.19,13,1,1.0,104.3,3,0,-0.016953
D002267,high,9615.06,2,0,,147.9,4,0,0.0
D002268,high,44932.2,21,1,9.0,105.3,4,0,-0.034702
D002269,high,8567.73,19,1,7.0,29.7,4,0,-0.068645
D002270,high,7599.59,11,0,,26.6,1,0,0.0
D002271,low,2166.26,14,0,,147.0,3,1,0.0
D002272,low,4623.24,7,0,,40.6,1,1,0.0
D002273,high,5919.11,0,0,,26.5,3,0,0.0
D002274,high,5491.02,0,0,,19.6,4,0,0.0
D002275,low,2869.51,23,0,,19.5,3,0,0.0
D002276,high,6115.56,7,0,,60.0,3,0,0.0
D002277,low,2613.56,5,0,,91.1,2,0,0.0
D002278,low,2015.79,12,0,,84.2,3,0,0.0
D002279,low,4335.24,19,0,,35.6,4,1,0.0
D002280,low,3232.46,6,0,,40.0,5,1,0.0
D002281,low,3642.03,14,0,,110.5,3,0,0.0
D002282,high,6722.0,7,0,,100.8,4,0,0.0
D002283,high,7721.31,7,0,,31.8,6,0,0.0
D002284,high,16400.19,7,0,,58.9,3,0,0.0
D002285,high,10118.25,3,0,,86.4,3,0,0.0
D002286,low,2744.83,10,0,,66.7,5,0,0.0
D002287,low,2236.71,22,0,,39.4,1,1,0.0
D002288,high,11869.61,22,1,10.0,8.4,2,0,-0.06943
D002289,low,4742.18,11,0,,82.9,3,0,0.0
D002290,low,2038.94,1,0,,77.8,3,0,0.0
D002291,high,13552.64,19,1,7.0,92.0,1,0,-0.057544
D002292,high,5941.31,19,1,7.0,14.8,3,0,-0.130839
D002293,low,1140.05,19,0,,141.1,1,0,0.0
D002294,low,1217.74,7,0,,53.5,3,0,0.0
D002295,high,21417.44,11,0,,60.2,6,0,0.0
D002296,low,3886.54,6,0,,20.9,3,0,0.0
D002297,low,3060.12,7,0,,86.8,2,0,0.0
D002298,high,34895.81,22,1,10.0,77.5,3,0,-0.095256
D002299,high,5122.88,11,0,,12.8,5,0,0.0
D002300,high,19640.34,4,0,,47.6,4,0,0.0
D002301,high,5289.62,5,0,,43.2,3,0,0.0
D002302,low,1509.03,17,0,,73.1,1,0,0.0
D002303,high,38920.22,5,0,,36.3,6,1,0.0
D002304,high,12418.03,10,0,,18.9,2,0,0.0
D002305,high,14950.19,2,0,,17.2,4,0,0.0
D002306,low,579.67,21,0,,94.8,3,0,0.0
D002307,high,18114.03,14,1,2.0,29.2,1,0,-0.059451
D002308,low,1188.68,23,0,,81.7,4,1,0.0
D002309,high,6257.1,10,0,,102.7,1,0,0.0
D002310,low,846.19,16,0,,61.9,3,0,0.0
D002311,high,9219.56,6,0,,14.9,1,0,0.0
D002312,low,806.56,8,0,,55.7,1,0,0.0
D002313,high,5876.31,23,1,11.0,47.0,6,0,-0.048376
D002314,high,6206.21,1,0,,67.9,1,0,0.0
D002315,low,1271.4,12,0,,20.7,1,0,0.0
D002316,high,20423.68,10,0,,43.3,5,0,0.0
D002317,low,1526.08,9,0,,31.8,4,0,0.0
D002318,low,3259.89,0,0,,147.5,3,0,0.0
D002319,high,8303.34,19,1,7.0,82.0,3,0,-0.042495
D002320,low,2966.75,0,0,,145.9,2,0,0.0
D002321,low,4543.94,19,0,,36.2,5,0,0.0
D002322,low,4918.06,20,0,,52.4,2,0,0.0
D002323,high,5475.28,6,0,,74.9,2,0,0.0
D002324,low,2499.29,21,0,,68.6,5,0,0.0
D002325,low,829.06,0,0,,43.3,1,0,0.0
D002326,high,5524.88,22,1,10.0,52.4,2,0,-0.072899
D002327,low,1991.52,19,0,,12.6,5,0,0.0
D002328,low,2982.17,11,0,,20.2,1,1,0.0
D002329,low,4263.04,23,0,,80.5,4,0,0.0
D002330,low,1602.98,1,0,,9.0,2,0,0.0
D002331,low,1093.74,11,0,,100.5,3,0,0.0
D002332,high,7694.77,14,1,2.0,39.6,1,0,-0.061789
D002333,high,7198.49,7,0,,61.7,2,0,0.0
D002334,high,60679.9,11,0,,139.0,3,0,0.0
D002335,low,3246.03,9,0,,85.3,1,1,0.0
D002336,low,3829.1,22,0,,13.8,1,0,0.0
D002337,low,1716.39,23,0,,19.6,1,0,0.0
D002338,low,2205.52,17,0,,96.1,1,0,0.0
D002339,high,6029.48,20,1,8.0,114.5,1,0,-0.048269
D002340,low,4468.44,17,0,,15.4,1,0,0.0
D002341,low,2420.3,11,0,,44.5,2,0,0.0
D002342,low,4926.46,3,0,,65.5,6,0,0.0
D002343,high,121986.36,11,0,,96.9,1,0,0.0
D002344,low,3459.05,5,0,,53.0,3,0,0.0
D002345,high,15704.23,15,1,3.0,50.6,1,0,-0.040664
D002346,high,16046.89,22,1,10.0,43.8,4,0,-0.058046
D002347,low,1793.0,8,0,,55.6,3,0,0.0
D002348,low,2938.45,19,0,,106.5,1,0,0.0
D002349,high,11060.31,12,1,0.0,71.1,2,0,0.0
D002350,low,1852.32,9,0,,31.8,2,0,0.0
D002351,low,1894.28,19,0,,93.9,1,1,0.0
D002352,low,4983.88,3,0,,123.9,3,0,0.0
D002353,low,2282.54,19,0,,226.6,2,0,0.0
D002354,high,7712.99,2,0,,54.1,3,0,0.0
D002355,low,2070.47,2,0,,55.6,1,0,0.0
D002356,low,1980.77,17,0,,56.0,1,1,0.0
D002357,low,1393.37,0,0,,46.0,1,0,0.0
D002358,high,18163.94,13,1,1.0,36.3,4,0,-0.035814
D002359,low,2578.02,18,0,,89.7,1,0,0.0
D002360,high,8492.77,23,1,11.0,36.7,3,0,-0.06846
D002361,high,5157.76,17,1,5.0,84.2,4,0,-0.045008
D002362,high,14046.07,9,0,,66.1,2,0,0.0
D002363,high,6045.61,11,0,,204.3,1,0,0.0
D002364,high,21352.36,12,1,0.0,22.8,4,0,0.0
D002365,high,12776.36,0,0,,110.1,3,0,0.0
D002366,low,4508.78,21,0,,39.0,4,0,0.0
D002367,high,5181.25,21,1,9.0,39.2,2,0,-0.04945
D002368,low,3069.05,8,0,,122.3,1,0,0.0
D002369,high,5741.26,12,1,0.0,75.6,1,0,0.0
D002370,low,2562.0,0,0,,31.1,3,0,0.0
D002371,low,2161.26,11,0,,36.1,1,0,0.0
D002372,high,13233.51,12,1,0.0,55.0,1,0,0.0
D002373,low,3331.74,11,0,,26.3,1,0,0.0
D002374,high,11193.0,13,1,1.0,73.0,2,0,-0.029932
D002375,low,1753.93,8,0,,218.1,1,0,0.0
D002376,high,11327.18,3,0,,40.2,4,0,0.0
D002377,low,2640.56,0,0,,20.6,2,0,0.0
D002378,low,1326.89,20,0,,82.9,1,0,0.0
D002379,high,12142.24,19,1,7.0,36.1,5,0,-0.080601
D002380,high,36961.72,4,0,,44.8,4,0,0.0
D002381,high,17666.53,13,1,1.0,13.9,6,0,-0.031269
D002382,high,39754.39,6,0,,11.2,2,1,0.0
D002383,high,19772.84,6,0,,20.5,1,0,0.0
D002384,low,1119.93,14,0,,98.8,1,0,0.0
D002385,low,2546.41,4,0,,50.9,2,0,0.0
D002386,high,6572.14,17,1,5.0,48.7,1,0,-0.073409
D002387,low,3476.38,14,0,,108.6,3,0,0.0
D002388,high,7257.52,15,1,3.0,81.9,2,0,-0.050818
D002389,low,1293.35,6,0,,35.6,3,1,0.0
D002390,low,4534.26,21,0,,68.9,1,0,0.0
D002391,low,987.72,2,0,,12.6,1,0,0.0
D002392,low,3866.03,13,0,,96.7,2,0,0.0
D002393,low,4841.4,14,0,,37.7,4,0,0.0
D002394,low,599.94,10,0,,72.2,1,0,0.0
D002395,high,24750.87,23,1,11.0,18.1,1,0,-0.053345
D002396,high,9120.41,16,1,4.0,53.3,1,0,-0.055981
D002397,high,5833.67,9,0,,31.8,1,0,0.0
D002398,low,3100.82,0,0,,80.7,3,0,0.0
D002399,high,12525.2,14,1,2.0,29.5,3,0,-0.0369
D002400,high,23779.03,12,1,0.0,53.4,1,0,0.0
D002401,high,15560.37,13,1,1.0,45.7,3,0,-0.027187
D002402,low,3955.45,2,0,,50.8,2,1,0.0
D002403,high,16719.92,17,1,5.0,33.0,1,1,-0.043818
D002404,high,12340.33,5,0,,115.5,1,0,0.0
D002405,low,4373.36,4,0,,48.4,2,0,0.0
D002406,low,1664.13,2,0,,69.9,1,0,0.0
D002407,low,3758.02,7,0,,36.2,1,0,0.0
D002408,low,887.92,18,0,,90.5,1,0,0.0
D002409,low,2945.33,3,0,,48.4,3,0,0.0
D002410,low,1566.05,5,0,,24.8,5,0,0.0
D002411,high,16196.28,22,1,10.0,86.9,2,0,-0.033371
D002412,high,11881.32,12,1,0.0,82.3,3,0,0.0
D002413,low,618.88,11,0,,33.2,1,0,0.0
D002414,high,9571.31,21,1,9.0,76.8,1,0,-0.040466
D002415,low,1681.38,9,0,,44.9,6,0,0.0
D002416,low,2852.39,13,0,,20.8,1,0,0.0
D002417,high,6026.59,17,1,5.0,24.1,1,0,-0.073408
D002418,high,8161.08,3,0,,62.0,1,1,0.0
D002419,low,480.74,14,0,,142.0,2,0,0.0
D002420,low,2680.77,15,0,,76.2,2,0,0.0
D002421,low,1746.52,10,0,,26.4,4,1,0.0
D002422,high,18926.56,12,1,0.0,37.8,2,0,0.0
D002423,low,2850.13,17,0,,42.1,2,0,0.0
D002424,high,7908.13,13,1,1.0,149.2,3,0,-0.016466
D002425,low,2790.7,15,0,,89.1,4,0,0.0
D002426,high,36132.95,8,0,,90.0,4,0,0.0
D002427,low,1825.95,23,0,,130.0,1,0,0.0
D002428,low,1507.83,1,0,,101.4,1,0,0.0
D002429,high,6422.97,3,0,,161.9,2,0,0.0
D002430,high,21099.84,8,0,,127.6,3,0,0.0
D002431,low,1408.02,16,0,,51.4,6,1,0.0
D002432,high,11691.99,10,0,,172.8,2,0,0.0
D002433,high,6289.36,22,1,10.0,93.4,2,0,-0.040622
D002434,high,10999.47,11,0,,90.6,4,0,0.0
D002435,low,3776.65,11,0,,53.7,3,1,0.0
D002436,low,4682.68,15,0,,227.6,2,0,0.0
D002437,low,3023.1,3,0,,36.1,1,0,0.0
D002438,high,7605.17,3,0,,17.0,2,0,0.0
D002439,low,2280.81,21,0,,11.9,3,0,0.0
D002440,low,916.35,16,0,,59.2,2,0,0.0
D002441,high,10097.25,0,0,,49.5,5,0,0.0
D002442,high,7365.28,6,0,,19.8,2,1,0.0
D002443,low,2059.39,1,0,,52.2,6,0,0.0
D002444,high,22850.34,3,0,,29.6,5,1,0.0
D002445,low,1851.79,23,0,,66.6,2,1,0.0
D002446,high,5990.62,3,0,,77.8,2,0,0.0
D002447,low,4993.31,17,0,,67.2,1,0,0.0
D002448,high,18063.79,4,0,,9.0,3,0,0.0
D002449,low,4310.45,13,0,,57.8,2,0,0.0
D002450,high,11863.0,12,1,0.0,38.2,6,0,0.0
D002451,high,5383.84,3,0,,52.0,4,0,0.0
D002452,low,5019.97,13,0,,97.2,3,1,0.0
D002453,high,16665.94,5,0,,52.8,6,0,0.0
D002454,high,7172.43,22,1,10.0,67.0,2,0,-0.050129
D002455,low,4690.72,2,0,,53.7,5,0,0.0
D002456,low,1774.65,11,0,,196.6,3,0,0.0
D002457,high,7732.3,4,0,,60.5,1,0,0.0
D002458,high,12319.87,5,0,,40.4,1,0,0.0
D002459,low,2871.78,21,0,,138.5,3,0,0.0
D002460,low,1938.45,21,0,,124.7,2,1,0.0
D002461,low,4603.94,17,0,,61.2,3,0,0.0
D002462,high,36756.05,4,0,,66.7,4,0,0.0
D002463,high,7608.15,10,0,,64.8,5,0,0.0
D002464,low,440.99,8,0,,49.2,1,0,0.0
D002465,high,21019.45,22,1,10.0,41.5,4,0,-0.053927
D002466,high,5626.83,14,1,2.0,42.0,4,0,-0.042827
D002467,high,7143.12,1,0,,62.5,1,0,0.0
D002468,low,1735.51,12,0,,29.5,1,0,0.0
D002469,high,16501.95,11,0,,15.1,6,0,0.0
D002470,low,2362.9,7,0,,83.2,4,0,0.0
D002471,low,1452.92,19,0,,47.0,2,1,0.0
D002472,high,17242.3,4,0,,63.5,4,0,0.0
D002473,low,693.85,21,0,,56.6,1,0,0.0
D002474,high,7830.48,18,1,6.0,139.7,1,0,-0.051014
D002475,low,4134.35,5,0,,171.3,4,0,0.0
D002476,low,848.53,3,0,,134.5,5,1,0.0
D002477,low,1987.95,22,0,,32.4,2,0,0.0
D002478,low,1230.23,8,0,,63.4,2,0,0.0
D002479,low,707.23,12,0,,68.5,4,0,0.0
D002480,high,6308.07,0,0,,63.7,1,0,0.0
D002481,high,10416.11,16,1,4.0,56.4,1,0,-0.042347
D002482,low,2938.77,0,0,,56.2,4,0,0.0
D002483,high,7824.01,1,0,,21.9,5,0,0.0
D002484,low,2058.42,0,0,,19.3,1,0,0.0
D002485,high,27358.96,20,1,8.0,37.4,4,0,-0.05705
D002486,high,9122.41,12,1,0.0,40.8,2,0,0.0
D002487,high,9283.49,18,1,6.0,162.0,1,0,-0.021681
D002488,low,3254.32,14,0,,41.6,1,0,0.0
D002489,low,1525.31,16,0,,39.0,3,1,0.0
D002490,high,5166.99,22,1,10.0,88.9,1,0,-0.046273
D002491,low,4920.96,19,0,,36.1,4,0,0.0
D002492,high,5114.96,7,0,,24.9,1,0,0.0
D002493,low,1376.27,6,0,,49.3,1,1,0.0
D002494,low,2520.29,1,0,,31.0,1,0,0.0
D002495,low,1733.96,20,0,,72.8,1,0,0.0
D002496,high,9107.41,20,1,8.0,79.6,3,0,-0.019024
D002497,high,10432.34,21,1,9.0,8.8,5,0,-0.087985
D002498,low,2353.81,12,0,,23.7,1,0,0.0
D002499,high,16727.71,1,0,,101.9,1,0,0.0
D002500,low,3826.56,16,0,,85.0,1,1,0.0
D002501,high,5485.05,11,0,,66.5,2,0,0.0
D002502,high,20466.33,12,1,0.0,119.5,4,1,0.0
D002503,low,2268.1,22,0,,81.5,3,0,0.0
D002504,low,3970.18,23,0,,32.1,4,0,0.0
D002505,low,4317.76,22,0,,16.8,3,0,0.0
D002506,high,11532.27,7,0,,34.0,4,0,0.0
D002507,high,10319.87,23,1,11.0,130.2,5,0,-0.049595
D002508,low,1604.62,12,0,,47.4,2,0,0.0
D002509,high,6983.02,5,0,,57.5,1,0,0.0
D002510,low,2709.36,16,0,,28.8,2,0,0.0
D002511,low,2748.27,3,0,,55.5,1,0,0.0
D002512,high,5582.63,18,1,6.0,69.0,1,0,-0.056574
D002513,high,5857.32,2,0,,93.9,5,0,0.0
D002514,low,3966.38,21,0,,51.9,2,0,0.0
D002515,high,8515.39,22,1,10.0,49.1,4,0,-0.040124
D002516,high,7324.61,12,1,0.0,23.7,2,1,0.0
D002517,low,3617.84,19,0,,60.0,4,0,0.0
D002518,high,10256.12,19,1,7.0,33.1,5,0,-0.055464
D002519,high,12503.24,15,1,3.0,91.7,3,0,-0.048336
D002520,high,11300.42,21,1,9.0,38.9,3,0,-0.091259
D002521,high,7377.76,19,1,7.0,74.7,2,0,-0.056073
D002522,low,1696.22,12,0,,28.2,1,0,0.0
D002523,low,3899.07,21,0,,77.5,1,0,0.0
D002524,low,3160.75,9,0,,84.2,1,1,0.0
D002525,high,8302.68,21,1,9.0,36.1,3,0,-0.069099
D002526,high,14348.21,17,1,5.0,79.7,4,0,-0.021677
D002527,low,1218.79,11,0,,34.4,1,0,0.0
D002528,high,8626.87,17,1,5.0,35.6,2,0,-0.104911
D002529,high,6936.09,6,0,,74.9,3,0,0.0
D002530,low,3033.31,11,0,,24.6,3,0,0.0
D002531,low,3877.53,19,0,,69.9,2,0,0.0
D002532,low,2609.18,4,0,,14.6,2,0,0.0
D002533,high,10621.85,10,0,,81.6,1,0,0.0
D002534,high,25645.4,8,0,,41.1,1,0,0.0
D002535,high,22426.33,16,1,4.0,120.0,5,0,-0.036058
D002536,high,9421.16,11,0,,59.1,4,0,0.0
D002537,low,1552.41,20,0,,24.8,5,0,0.0
D002538,high,31129.62,8,0,,18.1,4,0,0.0
D002539,high,22683.45,10,0,,130.0,3,1,0.0
D002540,low,2539.1,9,0,,43.0,4,0,0.0
D002541,high,8738.84,19,1,7.0,11.3,4,0,-0.07818
D002542,low,753.22,6,0,,138.8,3,0,0.0
D002543,high,6039.9,20,1,8.0,39.5,1,0,-0.064129
D002544,low,3095.4,10,0,,33.8,1,0,0.0
D002545,high,41720.75,8,0,,79.8,2,0,0.0
D002546,high,9702.27,17,1,5.0,58.3,1,0,-0.123297
D002547,high,8847.77,14,1,2.0,55.2,1,0,-0.036982
D002548,low,2701.49,13,0,,12.9,4,0,0.0
D002549,high,7401.02,16,1,4.0,40.0,1,0,-0.064091
D002550,high,25837.97,13,1,1.0,35.3,6,1,-0.042318
D002551,low,3437.4,3,0,,40.9,2,0,0.0
D002552,high,19359.02,12,1,0.0,169.2,2,0,0.0
D002553,high,11072.17,9,0,,24.1,5,0,0.0
D002554,high,13188.46,6,0,,34.2,3,0,0.0
D002555,high,16220.93,12,1,0.0,121.9,1,0,0.0
D002556,high,6213.94,4,0,,100.2,1,1,0.0
D002557,high,11087.55,9,0,,51.8,3,0,0.0
D002558,high,8987.52,11,0,,79.0,6,0,0.0
D002559,low,3269.91,3,0,,52.2,5,0,0.0
D002560,high,6268.19,4,0,,34.9,3,0,0.0
D002561,high,17190.5,11,0,,13.5,1,0,0.0
D002562,high,10947.55,20,1,8.0,115.3,5,0,-0.039857
D002563,high,9343.04,10,0,,28.8,6,0,0.0
D002564,high,6607.58,20,1,8.0,102.3,1,0,-0.052429
D002565,high,8952.14,21,1,9.0,15.1,2,0,-0.05228
D002566,low,4115.16,7,0,,19.0,1,0,0.0
D002567,low,3486.67,5,0,,117.7,4,1,0.0
D002568,high,21739.5,17,1,5.0,137.5,2,0,-0.058206
D002569,high,9928.34,15,1,3.0,40.3,3,0,-0.064729
D002570,low,609.01,15,0,,31.2,2,0,0.0
D002571,high,11437.07,7,0,,120.9,1,0,0.0
D002572,high,6701.22,4,0,,46.6,4,0,0.0
D002573,low,1803.37,4,0,,33.9,1,0,0.0
D002574,low,672.95,23,0,,39.8,2,0,0.0
D002575,low,1276.56,0,0,,14.5,1,1,0.0
D002576,high,5242.82,5,0,,144.9,1,0,0.0
D002577,high,35830.55,3,0,,46.6,1,0,0.0
D002578,low,3130.84,7,0,,31.5,5,0,0.0
D002579,low,943.21,9,0,,37.0,2,0,0.0
D002580,high,24098.39,12,1,0.0,127.2,2,1,0.0
D002581,low,1917.74,22,0,,22.7,2,0,0.0
D002582,low,4750.3,22,0,,15.2,1,0,0.0
D002583,low,4493.83,0,0,,15.6,1,0,0.0
D002584,low,1769.32,22,0,,26.4,2,0,0.0
D002585,high,61097.43,12,1,0.0,52.7,3,0,0.0
D002586,high,5645.62,9,0,,61.8,2,0,0.0
D002587,high,9541.85,9,0,,59.0,4,0,0.0
