account_id,value_group,account_value,engagement_score,dormancy_streak_months,flagged,product_count,tenure_months,balance,offer_type,treated,bad_outcome,true_effect_prob
M003956,low,1631.8,59.3,2,0,4,52.5,1019.87,sms,1,1,-0.035331
M003957,low,2106.77,37.0,0,0,1,192.2,1831.98,sms,1,0,-0.048255
M003958,low,1686.79,5.7,1,1,1,34.7,1466.77,sms,1,0,-0.086318
M003959,low,1043.78,12.1,0,0,1,15.2,907.63,sms,1,0,-0.058273
M003960,high,18882.6,33.2,2,0,4,37.5,11801.63,cashback,1,0,-0.086101
M003961,high,5510.89,37.5,4,1,2,36.5,4239.15,cashback,1,0,-0.185328
M003962,high,9652.16,43.7,0,0,1,65.8,8393.18,cashback,1,0,-0.095201
M003963,low,2811.11,23.6,0,0,3,21.3,1938.7,sms,1,0,-0.064605
M003964,low,1530.87,38.5,2,0,2,111.9,1177.6,sms,1,0,-0.033725
M003965,high,29326.18,52.0,2,0,3,69.3,20224.95,cashback,1,0,-0.0608
M003966,high,7343.02,15.4,1,1,1,33.2,6385.23,cashback,1,0,-0.183484
M003967,high,4700.66,51.0,0,0,4,82.7,2937.91,cashback,1,0,-0.058397
M003968,high,8937.21,45.7,0,0,1,36.7,7771.48,cashback,1,0,-0.094876
M003969,low,2876.13,57.4,3,1,1,93.6,2500.99,sms,1,1,-0.075995
M003970,low,2327.72,54.9,1,0,2,63.6,1790.55,sms,1,0,-0.057922
M003971,high,11838.69,55.4,2,0,4,51.8,7399.18,cashback,1,0,-0.04665
M003972,low,729.98,28.7,0,0,5,30.8,417.13,sms,1,0,-0.040311
M003973,high,13589.12,17.4,2,1,5,50.6,7765.21,none,0,0,0.0
M003974,low,3698.64,56.2,1,0,3,42.4,2550.78,sms,1,0,-0.045676
M003975,low,748.55,37.8,3,1,1,39.0,650.91,none,0,1,0.0
M003976,high,6191.49,29.8,0,0,3,49.8,4270.0,cashback,1,0,-0.063818
M003977,high,7213.69,55.6,3,1,2,125.3,5548.99,cashback,1,1,-0.168912
M003978,high,15644.68,55.6,0,0,5,61.4,8939.82,cashback,1,0,-0.064517
M003979,high,5258.86,53.8,0,0,1,71.5,4572.92,cashback,1,0,-0.082157
M003980,low,1743.03,51.6,1,0,1,79.8,1515.68,sms,1,0,-0.046931
M003981,low,779.6,41.1,2,0,1,37.5,677.91,sms,1,0,-0.03558
M003982,high,10063.49,41.8,3,1,3,38.0,6940.34,cashback,1,1,-0.184897
M003983,low,1861.68,53.8,0,0,1,53.8,1618.85,sms,1,0,-0.052024
M003984,low,1254.64,63.8,0,0,3,131.5,865.27,sms,1,0,-0.046409
M003985,low,3576.77,1.4,3,1,5,62.6,2043.87,sms,1,0,-0.082761
M003986,low,2227.97,44.8,1,0,2,18.9,1713.82,sms,1,0,-0.075311
M003987,low,3310.46,67.2,0,0,1,134.5,2878.66,sms,1,0,-0.038431
M003988,low,1119.64,81.1,0,0,3,12.1,772.16,none,0,0,0.0
M003989,high,14423.9,40.6,1,0,2,92.2,11095.31,cashback,1,0,-0.090736
M003990,high,10884.07,64.6,1,0,1,81.2,9464.41,cashback,1,0,-0.056485
M003991,high,6022.22,60.5,1,0,1,82.2,5236.71,cashback,1,0,-0.091185
M003992,high,6741.7,26.5,3,1,3,41.1,4649.45,cashback,1,0,-0.183198
M003993,high,5051.45,3.9,2,1,2,52.1,3885.73,cashback,1,1,-0.184324
M003994,high,18584.85,30.0,2,0,3,90.8,12817.14,cashback,1,0,-0.046959
M003995,high,6452.44,24.5,0,0,5,99.7,3687.11,cashback,1,1,-0.06042
M003996,low,607.48,56.0,1,0,1,27.2,528.24,sms,1,0,-0.050832
M003997,low,932.24,50.9,1,0,1,39.1,810.64,sms,1,0,-0.042572
M003998,high,6039.31,16.5,2,1,2,27.3,4645.62,cashback,1,1,-0.167542
M003999,low,4035.57,28.3,1,0,3,26.9,2783.15,sms,1,0,-0.054411
M004000,high,36929.01,57.1,2,0,4,6.9,23080.63,cashback,1,1,-0.064102
M004001,low,2264.0,42.5,4,1,1,52.1,1968.69,sms,1,0,-0.085458
M004002,low,1903.3,60.7,2,0,1,41.7,1655.04,sms,1,0,-0.028453
M004003,high,36532.79,37.4,0,0,3,75.4,25195.03,cashback,1,0,-0.07816
M004004,high,5599.57,49.0,2,0,2,57.3,4307.37,cashback,1,0,-0.096633
M004005,low,2340.57,59.8,1,0,2,78.2,1800.44,sms,1,1,-0.058428
M004006,high,13163.5,20.6,2,1,4,9.9,8227.19,cashback,1,0,-0.171022
M004007,high,4975.73,55.9,0,0,3,84.3,3431.54,cashback,1,0,-0.069126
M004008,low,2650.06,38.9,2,0,2,64.7,2038.51,sms,1,0,-0.042232
M004009,low,969.21,87.5,2,0,4,24.7,605.75,sms,1,0,-0.076435
M004010,high,21907.03,57.8,3,1,1,24.6,19049.59,cashback,1,1,-0.184968
M004011,low,3724.38,59.1,1,0,1,164.5,3238.59,sms,1,0,-0.040427
M004012,high,15328.91,52.5,3,1,1,80.5,13329.48,cashback,1,0,-0.17086
M004013,low,2474.1,35.1,4,1,3,65.1,1706.27,sms,1,1,-0.0854
M004014,low,3085.96,57.0,3,1,5,84.4,1763.41,sms,1,0,-0.086494
M004015,high,5213.96,17.8,2,1,4,72.9,3258.73,cashback,1,0,-0.171683
M004016,low,1383.35,48.1,2,0,2,13.9,1064.12,sms,1,0,-0.049768
M004017,high,8954.23,20.2,0,0,5,96.4,5116.7,cashback,1,0,-0.055809
M004018,high,9203.78,28.2,0,0,3,71.8,6347.44,cashback,1,0,-0.054896
M004019,low,3238.17,54.3,1,0,1,6.6,2815.8,sms,1,1,-0.056997
M004020,high,6625.55,53.4,3,1,2,52.0,5096.58,cashback,1,1,-0.185308
M004021,low,4021.22,42.3,1,0,2,35.2,3093.25,sms,1,0,-0.050787
M004022,high,18248.36,53.8,1,0,3,31.3,12585.07,cashback,1,0,-0.095453
M004023,low,2928.41,50.1,0,0,4,117.7,1830.25,sms,1,0,-0.030609
M004024,low,505.43,46.4,0,0,1,31.1,439.5,sms,1,1,-0.053037
M004025,high,6490.64,33.2,1,0,3,36.7,4476.3,cashback,1,0,-0.086607
M004026,low,605.07,68.4,2,0,1,161.9,526.15,sms,1,1,-0.04357
M004027,low,3665.8,45.7,3,1,3,103.5,2528.13,sms,1,0,-0.086235
M004028,high,4362.8,1.0,1,1,1,97.5,3793.74,cashback,1,0,-0.1714
M004029,low,4005.12,33.4,1,0,2,278.1,3080.86,sms,1,0,-0.012846
M004030,high,13862.74,29.1,1,0,1,72.7,12054.55,cashback,1,0,-0.039758
M004031,high,7730.58,60.9,2,0,1,30.0,6722.24,cashback,1,0,-0.057537
M004032,high,5380.74,35.8,1,0,5,98.0,3074.71,cashback,1,0,-0.039478
M004033,high,12324.87,64.4,3,1,1,111.4,10717.28,cashback,1,0,-0.179946
M004034,low,2150.75,46.2,2,0,3,29.8,1483.28,sms,1,1,-0.059237
M004035,high,8490.67,30.9,4,1,1,42.0,7383.19,cashback,1,1,-0.168941
M004036,low,1758.43,45.9,1,0,1,73.9,1529.07,none,0,0,0.0
M004037,high,15134.6,68.5,0,0,2,15.4,11642.0,none,0,1,0.0
M004038,high,10097.47,45.0,1,0,5,81.5,5769.98,cashback,1,0,-0.040389
M004039,high,6386.46,51.4,3,1,2,58.9,4912.66,cashback,1,0,-0.184164
M004040,low,1762.37,60.2,0,0,4,40.6,1101.48,sms,1,0,-0.047355
M004041,high,7844.5,57.0,3,1,3,49.1,5410.0,cashback,1,1,-0.175432
M004042,high,5072.54,82.4,1,0,2,86.0,3901.95,cashback,1,0,-0.084289
M004043,low,2942.48,43.6,0,0,2,98.0,2263.45,sms,1,1,-0.041263
M004044,low,678.76,49.1,1,0,3,96.2,468.11,sms,1,1,-0.051472
M004045,high,4125.54,29.2,1,0,1,47.9,3587.42,cashback,1,1,-0.07323
M004046,low,1310.99,45.7,1,0,1,53.0,1139.99,sms,1,0,-0.0439
M004047,high,26763.63,14.8,0,0,1,59.6,23272.72,cashback,1,0,-0.092507
M004048,high,75763.83,66.0,3,1,1,46.7,65881.59,cashback,1,0,-0.181999
M004049,low,617.63,54.8,0,0,3,41.9,425.95,sms,1,0,-0.055112
M004050,low,2218.54,43.4,2,0,4,57.6,1386.58,sms,1,0,-0.049235
M004051,low,2966.18,41.3,3,1,2,66.2,2281.68,sms,1,1,-0.081456
M004052,high,6411.03,22.8,0,0,3,86.6,4421.4,cashback,1,0,-0.064155
M004053,low,1628.11,57.1,0,0,3,45.2,1122.84,sms,1,1,-0.04728
M004054,high,8911.59,24.2,2,1,6,56.8,4690.31,cashback,1,1,-0.184408
M004055,high,10810.93,44.9,3,1,5,142.5,6177.68,cashback,1,1,-0.176758
M004056,high,7010.49,9.0,2,1,3,176.7,4834.82,none,0,1,0.0
M004057,high,5119.15,12.8,2,1,1,64.9,4451.43,cashback,1,0,-0.183142
M004058,high,6226.17,79.3,0,0,2,69.2,4789.36,cashback,1,0,-0.079788
M004059,low,2486.84,35.2,3,1,1,49.0,2162.47,none,0,1,0.0
M004060,high,5364.74,73.0,0,0,3,135.3,3699.82,cashback,1,0,-0.036604
M004061,high,6043.61,2.7,2,1,1,55.2,5255.31,cashback,1,1,-0.181359
M004062,high,13802.39,57.3,1,0,2,55.1,10617.22,cashback,1,0,-0.0663
M004063,low,3749.98,72.9,1,0,4,63.9,2343.73,sms,1,0,-0.036621
M004064,high,14367.0,70.5,1,0,1,27.4,12493.05,none,0,0,0.0
M004065,high,13771.06,57.2,0,0,1,129.6,11974.84,cashback,1,0,-0.054863
M004066,low,1263.1,67.4,1,0,3,31.0,871.11,sms,1,0,-0.064557
M004067,low,1579.84,41.7,1,0,2,114.9,1215.26,sms,1,0,-0.030364
M004068,low,3235.96,53.8,1,0,4,27.4,2022.47,sms,1,0,-0.047672
M004069,low,3484.64,76.1,3,1,2,156.1,2680.49,none,0,1,0.0
M004070,high,4545.35,33.7,2,0,1,23.4,3952.48,cashback,1,0,-0.106418
M004071,low,2156.62,42.7,0,0,3,64.3,1487.32,sms,1,0,-0.043971
M004072,high,4976.36,56.5,2,0,2,11.8,3827.97,none,0,1,0.0
M004073,low,3174.42,49.0,0,0,1,61.3,2760.37,sms,1,0,-0.053776
M004074,low,816.36,68.5,2,0,4,25.4,510.22,sms,1,0,-0.046742
M004075,high,6223.39,76.8,0,0,2,59.4,4787.23,cashback,1,0,-0.098815
M004076,low,3512.64,61.4,1,0,2,20.3,2702.03,sms,1,0,-0.064127
M004077,high,16950.16,34.4,0,0,3,38.9,11689.77,none,0,0,0.0
M004078,high,9263.79,33.4,1,0,1,37.2,8055.47,cashback,1,0,-0.092184
M004079,high,17413.13,53.2,1,0,2,45.6,13394.72,cashback,1,0,-0.07487
M004080,high,6407.8,78.6,1,0,1,20.9,5572.0,cashback,1,0,-0.097527
M004081,low,3725.71,10.7,2,1,4,81.7,2328.57,sms,1,0,-0.084979
M004082,high,6567.68,52.3,0,0,4,13.1,4104.8,cashback,1,0,-0.108173
M004083,high,9984.87,41.9,0,0,3,114.6,6886.12,none,0,0,0.0
M004084,low,1314.89,57.7,3,1,5,120.8,751.37,sms,1,0,-0.080132
M004085,high,23510.7,66.3,2,0,6,50.5,12374.05,cashback,1,0,-0.075741
M004086,low,2269.79,6.3,0,0,4,69.6,1418.62,sms,1,0,-0.044776
M004087,low,1545.99,46.0,0,0,1,148.2,1344.34,sms,1,0,-0.056755
M004088,low,1124.84,60.0,1,0,2,43.9,865.26,sms,1,0,-0.054611
M004089,low,3237.26,70.3,1,0,4,26.6,2023.28,sms,1,0,-0.035371
M004090,low,1432.07,52.9,1,0,2,95.6,1101.59,none,0,0,0.0
M004091,high,10728.83,14.6,1,1,3,13.8,7399.19,cashback,1,0,-0.182666
M004092,high,4813.39,0.0,1,1,4,102.8,3008.37,cashback,1,0,-0.140768
M004093,low,1281.34,30.7,2,0,1,62.6,1114.21,sms,1,0,-0.03256
M004094,low,1260.58,55.3,3,1,3,76.5,869.37,sms,1,1,-0.087256
M004095,low,1531.69,47.6,2,0,2,33.6,1178.22,sms,1,1,-0.070439
M004096,low,2125.1,45.0,1,0,3,42.4,1465.59,sms,1,0,-0.047493
M004097,low,3696.86,47.6,0,0,1,134.6,3214.67,sms,1,0,-0.037741
M004098,low,531.96,64.0,4,1,4,30.0,332.48,none,0,1,0.0
M004099,high,14682.12,23.2,2,1,3,61.4,10125.6,cashback,1,0,-0.185288
M004100,low,3196.4,62.8,1,0,1,21.0,2779.48,sms,1,0,-0.051815
M004101,high,16386.85,63.7,3,1,1,70.1,14249.44,cashback,1,0,-0.158215
M004102,high,9286.16,47.4,0,0,1,12.5,8074.92,none,0,0,0.0
M004103,high,18378.73,24.2,1,1,3,8.0,12674.99,cashback,1,1,-0.182724
M004104,low,2936.86,52.2,1,0,2,71.9,2259.13,sms,1,1,-0.050608
M004105,low,1646.81,55.2,1,0,2,176.4,1266.78,sms,1,0,-0.023207
M004106,high,8313.63,5.0,0,0,4,21.3,5196.02,cashback,1,0,-0.063987
M004107,low,1288.47,54.2,1,0,1,101.6,1120.41,none,0,0,0.0
M004108,low,1248.84,34.9,2,0,4,34.1,780.52,sms,1,0,-0.062039
M004109,low,3542.35,35.4,2,0,1,83.7,3080.3,sms,1,0,-0.056038
M004110,high,18004.39,32.4,1,0,3,85.1,12416.82,cashback,1,0,-0.062013
M004111,high,8773.55,46.0,3,1,5,66.6,5013.46,cashback,1,1,-0.173988
M004112,low,3187.13,53.7,0,0,3,36.0,2198.02,sms,1,0,-0.058006
M004113,high,11228.37,43.7,5,1,4,52.9,7017.73,cashback,1,0,-0.178121
M004114,low,428.94,53.7,0,0,1,96.0,372.99,sms,1,0,-0.049973
M004115,low,1026.31,28.4,2,0,2,99.6,789.47,sms,1,0,-0.034557
M004116,high,22189.91,5.6,2,1,2,31.7,17069.16,cashback,1,0,-0.177723
M004117,high,13571.02,38.5,2,0,2,11.5,10439.25,cashback,1,0,-0.101515
M004118,high,9122.05,34.2,1,0,2,62.0,7016.96,cashback,1,1,-0.081012
M004119,low,1172.07,24.0,0,0,3,47.7,808.32,sms,1,0,-0.069409
M004120,low,2920.59,33.1,2,0,4,11.2,1825.37,sms,1,0,-0.051353
M004121,low,2851.86,43.3,0,0,3,42.6,1966.8,sms,1,0,-0.04852
M004122,low,2854.79,53.9,4,1,1,56.8,2482.42,none,0,0,0.0
M004123,low,322.39,0.0,0,0,3,103.8,222.34,sms,1,0,-0.043158
M004124,high,8367.41,35.8,5,1,2,1.0,6436.47,cashback,1,1,-0.185275
M004125,low,851.6,48.4,1,0,5,94.8,486.63,sms,1,0,-0.050398
M004126,low,1410.8,28.9,1,0,4,51.8,881.75,sms,1,0,-0.064234
M004127,high,4215.81,44.3,0,0,3,26.0,2907.46,cashback,1,1,-0.087898
M004128,low,605.16,86.0,2,0,4,131.4,378.22,sms,1,0,-0.048606
M004129,low,2018.69,73.0,3,1,2,10.0,1552.84,sms,1,1,-0.083181
M004130,high,19598.01,21.3,0,0,1,21.5,17041.75,cashback,1,1,-0.104828
M004131,low,462.75,85.7,1,0,2,26.8,355.96,sms,1,0,-0.061849
M004132,high,17593.01,4.5,0,0,4,22.9,10995.63,none,0,0,0.0
M004133,low,812.02,73.9,2,0,2,19.6,624.63,sms,1,1,-0.061299
M004134,high,12062.27,50.9,1,0,4,5.1,7538.92,cashback,1,0,-0.067063
M004135,low,3405.65,32.2,2,0,3,103.9,2348.72,sms,1,0,-0.025861
M004136,low,1063.54,82.4,3,1,1,21.2,924.82,sms,1,1,-0.064798
M004137,high,5277.43,42.3,1,0,2,67.9,4059.56,cashback,1,0,-0.073243
M004138,low,1199.3,34.7,1,0,4,11.5,749.56,sms,1,0,-0.050907
M004139,low,524.13,53.8,5,1,1,49.5,455.76,sms,1,0,-0.080119
M004140,high,4202.44,55.5,5,1,1,55.6,3654.3,cashback,1,0,-0.180111
M004141,low,736.29,85.0,1,0,3,34.6,507.79,sms,1,0,-0.025606
M004142,low,685.81,52.4,1,0,2,78.3,527.55,sms,1,0,-0.047232
M004143,high,8393.65,24.5,0,0,5,46.6,4796.37,cashback,1,0,-0.080898
M004144,low,2623.13,11.3,0,0,4,58.7,1639.46,sms,1,0,-0.049494
M004145,high,6123.36,14.3,1,1,1,7.3,5324.66,cashback,1,0,-0.182557
M004146,low,1037.38,35.4,1,0,2,21.0,797.99,sms,1,1,-0.05357
M004147,low,2282.19,47.6,1,0,1,5.8,1984.51,sms,1,0,-0.056229
M004148,high,44395.51,50.4,3,1,1,128.6,38604.79,cashback,1,0,-0.175944
M004149,high,4288.7,76.6,1,0,5,55.5,2450.69,cashback,1,0,-0.068863
M004150,high,4991.47,64.3,4,1,3,128.4,3442.39,cashback,1,1,-0.177531
M004151,high,5975.83,58.8,1,0,3,61.5,4121.26,cashback,1,0,-0.08641
M004152,high,14588.87,56.5,2,0,2,104.9,11222.21,cashback,1,0,-0.075644
M004153,low,401.5,29.1,2,0,1,63.1,349.13,none,0,0,0.0
M004154,low,357.95,41.7,2,0,1,42.5,311.26,none,0,1,0.0
M004155,high,5094.2,61.1,1,0,5,155.9,2910.97,cashback,1,0,-0.03962
M004156,low,1652.02,26.2,3,1,2,79.7,1270.79,none,0,0,0.0
M004157,low,2115.92,48.3,0,0,2,87.5,1627.63,sms,1,0,-0.040601
M004158,high,8057.79,78.2,3,1,2,87.7,6198.3,cashback,1,0,-0.178913
M004159,low,1999.85,68.8,1,0,3,24.8,1379.21,sms,1,0,-0.067069
M004160,high,4673.96,70.5,2,0,2,57.8,3595.35,cashback,1,0,-0.049476
M004161,low,1200.65,61.4,2,0,4,70.1,750.4,sms,1,0,-0.039307
M004162,low,2681.56,60.5,2,0,1,142.2,2331.79,sms,1,0,-0.042393
M004163,high,7556.45,35.8,2,0,1,70.4,6570.83,cashback,1,0,-0.069429
M004164,low,1623.96,51.3,5,1,3,10.1,1119.97,sms,1,0,-0.068511
M004165,low,784.64,56.0,0,0,1,45.6,682.29,sms,1,1,-0.055364
M004166,high,8369.61,23.1,2,1,1,92.2,7277.92,cashback,1,0,-0.167485
M004167,high,9037.32,68.8,4,1,2,53.2,6951.79,cashback,1,0,-0.183045
M004168,low,2853.34,27.8,2,0,2,18.5,2194.88,sms,1,0,-0.035281
M004169,high,4221.17,54.6,1,0,1,29.7,3670.58,cashback,1,0,-0.079487
M004170,high,4740.07,54.2,0,0,3,65.2,3269.02,cashback,1,0,-0.066404
M004171,high,4795.83,48.9,0,0,2,18.3,3689.1,cashback,1,0,-0.092017
M004172,high,8224.13,30.5,1,0,2,40.2,6326.25,cashback,1,0,-0.073395
M004173,low,3325.35,49.7,1,0,1,22.3,2891.61,sms,1,0,-0.062911
M004174,low,2166.64,53.0,2,0,2,21.9,1666.64,sms,1,0,-0.044639
M004175,low,2334.13,0.0,2,1,2,90.2,1795.48,sms,1,1,-0.085475
M004176,low,785.53,27.8,0,0,4,30.4,490.96,none,0,0,0.0
M004177,high,14731.83,27.6,2,0,5,65.9,8418.19,none,0,0,0.0
M004178,high,10381.4,35.1,0,0,1,40.8,9027.3,cashback,1,0,-0.061669
M004179,high,8124.23,46.3,1,0,2,19.8,6249.4,cashback,1,0,-0.084272
M004180,high,11932.31,42.8,2,0,3,31.8,8229.18,cashback,1,0,-0.097384
M004181,high,5127.72,52.4,0,0,4,50.6,3204.83,cashback,1,0,-0.078426
M004182,low,1438.74,82.0,5,1,4,18.7,899.21,sms,1,0,-0.08626
M004183,high,4633.66,33.5,1,0,2,22.4,3564.36,cashback,1,0,-0.069898
M004184,high,71165.97,84.1,3,1,2,33.9,54743.05,cashback,1,0,-0.178198
M004185,low,2247.36,46.2,0,0,3,59.4,1549.9,sms,1,1,-0.072367
M004186,high,13753.95,0.0,1,1,5,46.0,7859.4,cashback,1,0,-0.184813
M004187,low,1979.95,31.6,3,1,2,58.2,1523.04,sms,1,1,-0.085284
M004188,high,5134.79,37.6,3,1,2,37.0,3949.84,cashback,1,1,-0.179529
M004189,high,5547.24,59.4,2,0,3,63.0,3825.68,cashback,1,0,-0.047732
M004190,low,979.59,26.0,0,0,1,43.2,851.82,sms,1,0,-0.042652
M004191,high,5187.47,37.6,1,0,3,84.1,3577.56,cashback,1,0,-0.05333
M004192,high,6581.22,26.9,2,0,2,38.7,5062.48,cashback,1,0,-0.087023
M004193,high,4879.72,29.8,1,0,1,55.6,4243.23,cashback,1,0,-0.103795
M004194,high,21632.61,25.8,2,0,6,128.5,11385.59,cashback,1,0,-0.059363
M004195,high,4608.19,39.7,0,0,2,34.6,3544.76,cashback,1,0,-0.064757
M004196,high,6188.03,19.0,1,1,3,35.0,4267.61,cashback,1,0,-0.183858
M004197,low,2506.85,40.6,4,1,1,142.3,2179.87,sms,1,1,-0.087005
M004198,low,2891.95,44.6,2,0,1,49.3,2514.74,sms,1,0,-0.063197
M004199,low,412.59,65.6,4,1,2,60.4,317.38,sms,1,0,-0.086006
M004200,high,8485.95,18.0,1,1,4,94.6,5303.72,cashback,1,0,-0.153994
M004201,low,3678.47,23.2,3,1,2,118.5,2829.6,sms,1,1,-0.085538
M004202,low,503.47,49.0,1,0,6,76.6,264.98,sms,1,1,-0.049084
M004203,low,1442.14,62.0,1,0,1,71.3,1254.03,sms,1,0,-0.037275
M004204,low,2317.33,28.7,0,0,6,8.3,1219.65,none,0,0,0.0
M004205,low,856.85,52.3,3,1,2,138.4,659.11,none,0,1,0.0
M004206,low,3545.64,40.7,4,1,1,1.0,3083.16,sms,1,1,-0.083587
M004207,high,21208.14,74.5,3,1,4,33.3,13255.09,cashback,1,1,-0.180418
M004208,high,4678.32,46.0,2,0,4,16.9,2923.95,cashback,1,0,-0.064708
M004209,low,1135.98,27.0,0,0,1,39.7,987.81,sms,1,0,-0.040348
M004210,low,882.13,46.8,4,1,3,20.6,608.36,sms,1,0,-0.078414
M004211,low,1680.55,43.4,3,1,1,149.9,1461.35,sms,1,0,-0.078825
M004212,low,3601.4,37.7,2,0,2,25.8,2770.3,sms,1,0,-0.032329
M004213,low,2160.6,25.3,2,0,1,63.7,1878.79,sms,1,0,-0.039262
M004214,high,4896.38,56.6,2,0,3,78.6,3376.82,cashback,1,0,-0.041611
M004215,high,10217.26,43.6,5,1,2,100.9,7859.43,cashback,1,1,-0.176063
M004216,high,6049.43,41.7,2,0,2,55.0,4653.41,cashback,1,0,-0.079198
M004217,low,2543.25,56.8,1,0,1,52.3,2211.52,sms,1,0,-0.060325
M004218,high,13958.89,90.3,3,1,4,65.6,8724.31,cashback,1,0,-0.17332
M004219,high,4539.73,56.1,3,1,5,57.6,2594.13,cashback,1,0,-0.164518
M004220,low,1933.4,64.7,0,0,1,31.0,1681.21,sms,1,1,-0.048268
M004221,low,563.18,60.3,0,0,2,35.4,433.22,sms,1,0,-0.057331
M004222,low,3103.28,40.5,0,0,4,102.3,1939.55,sms,1,1,-0.05473
M004223,high,4513.6,39.1,0,0,1,33.8,3924.87,cashback,1,0,-0.060501
M004224,low,1688.55,41.3,3,1,2,52.4,1298.88,sms,1,0,-0.087207
M004225,low,595.0,66.2,1,0,3,42.6,410.34,sms,1,0,-0.061706
M004226,low,1922.84,19.8,1,1,2,201.3,1479.11,sms,1,1,-0.083078
M004227,high,26410.22,51.5,3,1,1,66.3,22965.41,cashback,1,0,-0.178804
M004228,low,1638.94,59.5,0,0,1,52.7,1425.17,sms,1,0,-0.063367
M004229,low,1237.1,39.6,4,1,4,51.2,773.19,sms,1,1,-0.087253
M004230,low,906.37,35.2,2,0,3,123.2,625.08,none,0,0,0.0
M004231,low,605.82,58.7,4,1,2,55.0,466.02,sms,1,0,-0.085959
M004232,high,17273.17,50.1,0,0,3,88.9,11912.53,cashback,1,0,-0.080807
M004233,high,11899.86,16.0,2,1,4,17.3,7437.41,cashback,1,0,-0.177169
M004234,low,3471.74,82.4,1,0,1,39.3,3018.91,sms,1,1,-0.061222
M004235,high,16296.52,56.9,2,0,3,102.1,11238.98,cashback,1,0,-0.045053
M004236,low,3172.82,34.7,0,0,1,121.0,2758.97,sms,1,0,-0.030087
M004237,low,2828.81,46.6,0,0,2,110.1,2176.01,sms,1,0,-0.026619
M004238,low,273.16,30.5,1,0,1,82.6,237.53,sms,1,0,-0.040619
M004239,low,920.42,53.9,1,0,2,2.8,708.02,sms,1,0,-0.075326
M004240,low,2106.58,26.5,2,0,1,42.9,1831.81,sms,1,0,-0.054417
M004241,low,2041.94,63.4,3,1,1,57.4,1775.6,none,0,1,0.0
M004242,high,19868.85,79.5,3,1,1,9.9,17277.26,cashback,1,1,-0.170075
M004243,high,4482.52,20.8,2,1,2,40.1,3448.09,cashback,1,1,-0.183956
M004244,high,4938.54,79.6,0,0,1,78.2,4294.38,cashback,1,0,-0.047239
M004245,low,2075.09,59.9,0,0,6,127.1,1092.15,sms,1,0,-0.02911
M004246,high,30298.1,87.3,2,0,4,47.7,18936.31,cashback,1,0,-0.065157
M004247,high,9950.18,32.1,1,0,1,67.0,8652.33,cashback,1,0,-0.07511
M004248,high,66066.01,15.9,0,0,1,20.3,57448.7,cashback,1,0,-0.10525
M004249,high,6072.29,49.9,1,0,4,69.2,3795.18,cashback,1,0,-0.081204
M004250,low,3462.46,51.8,3,1,2,57.5,2663.43,sms,1,0,-0.077098
M004251,high,5829.73,41.5,3,1,2,66.0,4484.41,cashback,1,0,-0.159244
M004252,low,85.15,35.6,4,1,2,30.8,65.5,none,0,1,0.0
M004253,low,3539.29,72.4,2,0,4,63.0,2212.06,sms,1,0,-0.062561
M004254,low,3451.55,30.7,1,0,2,47.7,2655.04,sms,1,0,-0.071278
M004255,high,9484.93,50.7,0,0,3,26.9,6541.33,cashback,1,0,-0.129764
M004256,high,8338.84,53.4,4,1,2,26.6,6414.49,cashback,1,1,-0.183376
M004257,high,6573.87,52.0,0,0,3,75.9,4533.71,cashback,1,0,-0.080807
M004258,low,2675.06,13.7,1,1,3,47.1,1844.87,sms,1,0,-0.081444
M004259,high,9903.89,42.8,0,0,1,33.0,8612.08,cashback,1,0,-0.086806
M004260,low,3579.26,39.1,1,0,1,13.8,3112.4,sms,1,0,-0.042211
M004261,high,4322.74,0.0,1,1,4,38.1,2701.71,cashback,1,1,-0.171312
M004262,low,2509.4,47.4,4,1,1,64.5,2182.09,sms,1,1,-0.084196
M004263,low,3541.19,48.8,4,1,1,38.1,3079.29,sms,1,1,-0.079633
M004264,high,44277.23,41.3,1,0,5,22.1,25301.28,cashback,1,0,-0.077853
M004265,high,59724.58,22.4,0,0,3,20.8,41189.36,cashback,1,0,-0.087553
M004266,high,19222.64,43.7,2,0,4,116.3,12014.15,cashback,1,0,-0.056043
M004267,high,7561.99,14.2,5,1,2,60.5,5816.91,cashback,1,0,-0.174351
M004268,low,2206.62,47.7,2,0,1,116.5,1918.8,sms,1,1,-0.022849
M004269,high,19406.56,38.5,2,0,3,70.2,13383.83,cashback,1,0,-0.097537
M004270,high,8150.03,36.6,2,0,2,32.7,6269.26,cashback,1,0,-0.094002
M004271,high,12171.52,41.7,2,0,4,47.4,7607.2,cashback,1,0,-0.069136
M004272,high,19091.53,59.3,0,0,4,46.4,11932.21,cashback,1,0,-0.053774
M004273,high,9351.68,33.2,0,0,2,31.7,7193.6,cashback,1,0,-0.068982
M004274,low,3889.15,31.8,2,0,2,31.5,2991.65,none,0,0,0.0
M004275,high,29483.56,30.7,0,0,5,56.8,16847.75,cashback,1,0,-0.047783
M004276,low,2257.97,47.9,1,0,1,48.5,1963.46,sms,1,1,-0.054896
M004277,low,860.25,75.1,2,0,1,85.4,748.04,sms,1,1,-0.047106
M004278,high,88760.52,38.0,0,0,1,28.8,77183.06,cashback,1,0,-0.082411
M004279,low,564.49,41.5,2,0,2,84.1,434.22,sms,1,1,-0.045681
