account_id,withdrawal_pct,treated_rm_contact,tenure_months,product_count,balance,account_value,churn_within_60d
W003130,57.8,1,26.9,4,6288.05,10060.88,0
W003131,26.57,0,82.1,1,12400.32,14260.36,0
W003132,21.34,0,51.8,1,17625.69,20269.55,0
W003133,21.28,0,79.1,3,8359.61,12121.43,0
W003134,42.32,1,12.0,2,3543.94,4607.13,0
W003135,39.64,1,30.1,1,31612.68,36354.58,0
W003136,21.31,0,63.3,4,8686.92,13899.07,0
W003137,60.65,1,92.1,3,5131.3,7440.39,0
W003138,70.65,1,12.2,5,6244.54,10927.95,1
W003139,34.82,1,56.1,2,18641.53,24233.99,0
W003140,58.8,1,179.6,2,18444.32,23977.61,0
W003141,46.88,1,109.7,2,7725.78,10043.51,1
W003142,36.15,1,90.4,2,3437.27,4468.45,0
W003143,5.59,0,36.6,1,9298.83,10693.65,0
W003144,62.08,1,81.5,2,12341.79,16044.33,0
W003145,14.35,0,34.3,2,1086.96,1413.05,0
W003146,69.71,1,24.1,1,53954.9,62048.14,0
W003147,36.5,1,62.6,4,10953.13,17525.02,0
W003148,50.29,1,46.1,4,2964.59,4743.34,0
W003149,40.58,1,105.7,1,4551.98,5234.77,0
W003150,29.13,0,89.1,2,21687.64,28193.93,0
W003151,39.44,1,93.0,3,16703.52,24220.11,0
W003152,18.86,0,59.0,4,12841.65,20546.65,1
W003153,21.43,0,68.6,2,4812.6,6256.38,0
W003154,33.55,1,50.8,2,8599.18,11178.94,0
W003155,50.25,1,33.7,1,9733.11,11193.08,0
W003156,32.73,1,127.8,6,6785.33,12892.13,0
W003157,34.61,1,45.7,4,11722.22,18755.55,0
W003158,26.54,0,33.2,2,4054.01,5270.21,0
W003159,10.28,0,110.3,1,5226.14,6010.06,0
W003160,10.6,0,40.7,1,10405.93,11966.82,0
W003161,7.62,0,42.4,3,16810.35,24375.01,0
W003162,50.85,1,73.7,6,2850.24,5415.45,0
W003163,33.63,1,10.2,1,1559.66,1793.61,0
W003164,45.17,1,44.0,2,5938.24,7719.71,0
W003165,27.87,0,29.4,2,8025.75,10433.48,0
W003166,3.27,0,30.3,2,9585.19,12460.75,0
W003167,39.34,1,160.5,1,29014.73,33366.94,0
W003168,5.68,0,33.3,1,13944.65,16036.35,0
W003169,32.57,1,117.6,1,3596.15,4135.57,0
W003170,8.11,0,45.9,2,8610.57,11193.74,0
W003171,58.27,1,62.0,1,4595.43,5284.74,0
W003172,45.42,1,109.6,1,2640.75,3036.86,0
W003173,13.91,0,41.0,3,955.63,1385.66,0
W003174,22.3,0,84.9,1,5663.64,6513.19,0
W003175,14.71,0,47.5,3,12422.5,18012.63,0
W003176,34.15,1,37.1,5,3128.07,5474.13,0
W003177,28.91,0,85.6,3,7683.03,11140.4,0
W003178,30.29,1,34.5,1,1185.64,1363.49,1
W003179,43.33,1,66.3,2,1346.8,1750.84,0
W003180,12.81,0,27.7,2,3706.94,4819.02,0
W003181,29.42,0,121.6,5,4792.8,8387.4,0
W003182,62.34,1,93.7,1,13889.96,15973.46,0
W003183,13.44,0,81.4,6,3393.6,6447.84,0
W003184,53.02,1,73.7,1,7953.7,9146.76,0
W003185,3.93,0,27.6,4,44673.53,71477.65,0
W003186,16.17,0,59.5,4,15218.65,24349.84,0
W003187,6.25,0,83.1,2,5096.45,6625.38,0
W003188,35.89,1,80.3,2,14074.69,18297.1,0
W003189,39.72,1,105.8,4,37547.07,60075.32,0
W003190,21.44,0,263.9,1,13038.51,14994.29,0
W003191,43.21,1,90.5,4,21233.12,33972.99,0
W003192,50.24,1,52.1,2,4852.67,6308.47,0
W003193,0.0,0,11.3,1,2532.04,2911.85,0
W003194,38.68,1,53.7,3,6040.47,8758.68,1
W003195,12.55,0,91.9,4,9896.57,15834.52,0
W003196,36.12,1,75.8,2,7563.41,9832.43,0
W003197,34.42,1,52.5,2,15751.53,20476.99,0
W003198,25.26,0,126.6,2,5535.14,7195.68,0
W003199,64.36,1,37.5,2,4165.0,5414.5,0
W003200,25.68,0,120.3,1,3092.39,3556.25,0
W003201,16.21,0,36.3,3,35214.08,51060.42,0
W003202,40.2,1,97.5,3,3379.98,4900.97,0
W003203,11.58,0,269.0,3,4388.91,6363.91,0
W003204,16.3,0,38.3,4,3954.5,6327.19,0
W003205,13.51,0,2.8,3,3215.66,4662.71,0
W003206,36.56,1,23.4,4,10317.87,16508.58,0
W003207,30.65,1,24.5,1,14993.02,17241.97,0
W003208,28.25,0,36.7,3,9649.64,13991.98,0
W003209,29.21,0,195.8,4,15775.4,25240.64,0
W003210,41.0,1,43.5,3,3991.08,5787.06,0
W003211,45.31,1,88.9,3,6529.46,9467.72,0
W003212,66.02,1,87.0,2,11810.37,15353.48,0
W003213,49.37,1,69.9,2,22987.39,29883.6,0
W003214,23.46,0,159.2,3,3429.41,4972.65,0
W003215,33.22,1,19.9,4,1354.81,2167.69,0
W003216,16.97,0,24.2,1,20489.63,23563.07,0
W003217,44.04,1,158.2,6,2994.03,5688.66,0
W003218,42.74,1,33.2,2,16236.41,21107.34,0
W003219,0.0,0,67.2,1,4032.22,4637.05,1
W003220,34.72,1,55.0,3,5664.86,8214.05,0
W003221,29.36,0,45.9,4,6469.61,10351.38,0
W003222,19.32,0,148.5,1,7005.31,8056.11,0
W003223,38.95,1,78.0,1,9762.62,11227.02,1
W003224,24.88,0,108.6,1,4366.92,5021.96,0
W003225,23.6,0,21.9,1,14641.58,16837.82,0
W003226,22.53,0,42.2,1,15389.77,17698.24,0
W003227,0.0,0,62.4,5,8899.66,15574.4,0
W003228,18.12,0,21.8,2,2571.92,3343.5,0
W003229,60.87,1,20.0,5,11957.28,20925.23,0
W003230,44.1,1,84.8,3,13561.7,19664.47,0
W003231,19.81,0,39.5,1,14214.01,16346.11,0
W003232,6.17,0,20.6,6,7851.09,14917.08,0
W003233,15.7,0,26.1,2,15474.63,20117.02,0
W003234,26.79,0,37.8,2,9583.75,12458.88,0
W003235,34.88,1,36.8,1,3591.0,4129.65,0
W003236,50.12,1,163.6,3,10440.12,15138.18,0
W003237,49.16,1,94.1,2,18488.92,24035.6,0
W003238,16.48,0,111.0,3,2955.49,4285.46,0
W003239,5.33,0,63.3,2,7204.31,9365.61,0
W003240,19.0,0,86.9,4,8016.79,12826.86,0
W003241,54.47,1,76.7,2,5742.8,7465.63,0
W003242,21.73,0,131.6,2,9566.16,12436.01,0
W003243,7.36,0,58.7,1,3308.66,3804.96,0
W003244,38.16,1,126.8,2,7558.65,9826.24,0
W003245,31.58,1,144.0,4,5672.48,9075.97,0
W003246,11.97,0,59.3,4,996.41,1594.26,0
W003247,7.31,0,51.0,3,6893.98,9996.27,0
W003248,2.61,0,25.4,3,18827.58,27299.99,0
W003249,39.49,1,38.9,1,42560.19,48944.21,0
W003250,46.46,1,41.9,2,4711.22,6124.58,0
W003251,30.68,1,35.0,4,4719.31,7550.89,0
W003252,24.18,0,59.3,2,11135.5,14476.15,0
W003253,19.09,0,26.5,5,3610.6,6318.55,0
W003254,21.35,0,68.7,4,15723.58,25157.73,0
W003255,46.24,1,7.5,1,19218.87,22101.7,0
W003256,13.7,0,28.0,6,8710.27,16549.5,0
W003257,0.0,0,99.8,1,2462.44,2831.81,0
W003258,46.19,1,31.6,1,1465.02,1684.77,0
W003259,48.64,1,129.6,4,4482.2,7171.53,0
W003260,27.02,0,18.9,4,14407.69,23052.31,0
W003261,47.83,1,33.6,6,2035.91,3868.23,0
W003262,1.99,0,111.8,4,20909.22,33454.76,0
W003263,33.44,1,82.0,3,12547.51,18193.89,0
W003264,35.1,1,7.2,2,10721.94,13938.52,0
W003265,41.35,1,54.0,5,2451.6,4290.31,0
W003266,51.79,1,194.3,3,1527.76,2215.25,0
W003267,58.19,1,17.4,1,1227.27,1411.36,0
W003268,16.91,0,71.6,2,5547.58,7211.85,1
W003269,26.7,0,137.7,4,6154.39,9847.02,0
W003270,7.99,0,18.3,4,12221.87,19555.0,0
W003271,0.0,0,74.5,1,5452.84,6270.76,0
W003272,34.47,1,16.2,4,8415.23,13464.36,0
W003273,6.5,0,66.9,3,2030.63,2944.42,0
W003274,37.3,1,113.6,3,8059.24,11685.89,0
W003275,29.92,0,25.3,2,8818.11,11463.55,0
W003276,36.69,1,118.8,1,19926.35,22915.3,1
W003277,34.33,1,21.7,1,43392.3,49901.15,0
W003278,17.43,0,16.5,1,5088.43,5851.69,0
W003279,17.23,0,12.8,2,6077.45,7900.68,0
W003280,12.96,0,46.9,2,8156.61,10603.6,0
W003281,26.29,0,35.1,5,10655.71,18647.49,0
W003282,17.95,0,44.0,2,2379.1,3092.83,0
W003283,36.81,1,146.8,4,7642.88,12228.6,0
W003284,35.15,1,30.3,3,3936.2,5707.49,0
W003285,4.01,0,106.4,3,4711.41,6831.55,0
W003286,35.86,1,43.6,6,11926.87,22661.05,0
W003287,28.65,0,44.1,1,2253.05,2591.01,0
W003288,14.44,0,99.6,2,3524.33,4581.63,0
W003289,31.62,1,48.0,2,26254.06,34130.27,0
W003290,35.14,1,112.5,1,7049.14,8106.51,0
W003291,46.66,1,94.4,1,11945.38,13737.19,0
W003292,41.43,1,58.5,2,15463.68,20102.79,0
W003293,32.51,1,82.9,3,1946.86,2822.94,0
W003294,44.02,1,30.8,1,9919.83,11407.8,0
W003295,3.86,0,27.3,3,7730.96,11209.89,0
W003296,36.38,1,27.4,3,1865.5,2704.98,0
W003297,53.85,1,55.2,3,3256.14,4721.4,0
W003298,16.3,0,31.9,5,1878.9,3288.07,0
W003299,4.24,0,41.3,2,960.42,1248.54,1
W003300,0.0,0,52.7,5,56479.8,98839.65,0
W003301,23.79,0,136.1,4,5034.96,8055.94,0
W003302,15.8,0,101.3,3,18007.53,26110.92,0
W003303,32.29,1,39.3,1,719.33,827.23,0
W003304,46.47,1,63.4,3,17378.75,25199.19,0
W003305,18.64,0,17.4,1,1982.8,2280.22,0
W003306,22.21,0,60.3,2,8065.56,10485.23,0
W003307,40.15,1,64.9,3,6344.42,9199.41,0
W003308,21.47,0,158.7,2,18504.21,24055.47,0
W003309,38.09,1,6.9,4,10227.83,16364.52,0
W003310,36.3,1,52.0,5,76875.73,134532.52,0
W003311,41.81,1,103.8,5,33339.6,58344.31,0
W003312,17.04,0,130.0,2,3310.1,4303.12,0
W003313,18.42,0,127.1,2,7570.12,9841.16,0
W003314,1.53,0,127.4,2,2496.72,3245.73,0
W003315,16.54,0,30.1,1,4272.22,4913.05,1
W003316,10.78,0,65.1,3,2784.83,4038.0,0
W003317,29.72,0,23.6,2,6611.71,8595.22,0
W003318,39.25,1,90.4,4,2619.8,4191.68,0
W003319,60.86,1,88.4,1,7716.64,8874.14,0
W003320,28.65,0,29.7,2,13180.92,17135.2,1
W003321,23.92,0,64.4,3,1000.58,1450.84,0
W003322,0.0,0,63.1,5,9444.39,16527.68,0
W003323,39.51,1,17.2,1,15559.69,17893.64,0
W003324,27.67,0,34.1,3,15070.79,21852.64,0
W003325,36.01,1,25.6,1,13136.48,15106.95,0
W003326,75.96,1,69.1,3,14437.83,20934.86,0
W003327,2.04,0,18.6,1,6317.46,7265.08,0
W003328,23.38,0,58.5,1,2501.45,2876.67,0
W003329,61.19,1,55.4,3,6135.25,8896.11,0
W003330,50.6,1,7.2,3,6033.14,8748.05,0
W003331,2.31,0,34.0,2,3982.13,5176.77,0
W003332,12.16,0,28.5,3,7625.04,11056.31,0
W003333,15.72,0,31.3,3,3283.79,4761.49,0
W003334,15.41,0,43.3,2,8278.41,10761.93,0
W003335,0.0,0,36.6,1,62996.03,72445.43,0
W003336,39.03,1,86.3,2,1704.11,2215.34,0
W003337,19.79,0,154.7,5,4522.5,7914.37,0
W003338,8.24,0,51.1,3,3818.42,5536.71,0
W003339,37.7,1,114.5,1,16102.25,18517.59,0
W003340,25.77,0,16.2,2,8402.83,10923.69,0
W003341,19.37,0,33.0,3,8907.2,12915.44,0
W003342,21.58,0,92.6,4,19636.03,31417.65,0
W003343,25.1,0,35.8,1,14595.6,16784.94,0
W003344,34.92,1,113.7,2,18492.03,24039.64,0
W003345,25.42,0,53.4,2,7988.75,10385.38,0
W003346,44.83,1,10.9,2,3259.15,4236.9,0
W003347,0.0,0,58.9,4,1537.53,2460.04,0
W003348,28.69,0,23.9,4,10754.36,17206.98,0
W003349,0.0,0,78.0,4,3779.37,6046.99,0
W003350,19.24,0,53.3,1,9061.59,10420.82,0
W003351,20.39,0,59.5,4,11691.46,18706.33,0
W003352,0.89,0,49.8,3,6915.47,10027.43,0
W003353,25.16,0,63.4,6,19348.35,36761.87,0
W003354,22.89,0,23.0,4,9484.69,15175.5,1
W003355,38.22,1,39.9,4,8155.11,13048.17,0
W003356,48.83,1,24.5,2,12296.04,15984.86,0
W003357,0.0,0,33.2,5,10593.17,18538.04,0
W003358,13.01,0,49.8,2,9497.57,12346.84,0
W003359,36.41,1,22.3,2,7076.98,9200.08,0
W003360,0.0,0,40.7,3,21888.62,31738.5,0
W003361,32.36,1,49.5,3,6126.81,8883.88,0
W003362,27.98,0,52.2,1,8062.22,9271.56,0
W003363,0.0,0,35.1,1,2456.13,2824.55,0
W003364,42.58,1,22.9,3,10326.91,14974.01,0
W003365,35.04,1,17.9,2,5732.51,7452.27,0
W003366,71.03,1,152.7,1,29421.69,33834.94,1
W003367,15.14,0,105.1,1,13478.48,15500.26,0
W003368,20.44,0,97.5,1,4472.21,5143.04,0
W003369,54.41,1,60.3,2,15325.36,19922.97,0
W003370,10.14,0,42.0,2,6183.08,8038.01,0
W003371,1.81,0,115.7,3,3440.55,4988.8,1
W003372,14.82,0,28.4,4,6865.15,10984.24,0
W003373,34.98,1,19.2,2,3360.01,4368.01,0
W003374,23.63,0,33.5,2,8578.69,11152.3,0
W003375,50.28,1,13.0,1,7054.34,8112.49,0
W003376,45.96,1,93.1,2,3064.22,3983.48,0
W003377,22.7,0,36.2,3,8896.53,12899.96,0
W003378,26.49,0,27.3,1,5314.44,6111.61,0
W003379,10.6,0,153.1,3,1724.63,2500.72,0
W003380,4.07,0,178.0,3,13017.48,18875.35,0
W003381,24.52,0,71.0,2,6981.05,9075.37,0
W003382,26.99,0,113.6,1,6058.27,6967.01,0
W003383,35.0,1,32.8,4,35610.62,56977.0,0
W003384,23.58,0,98.7,3,20918.64,30332.03,0
W003385,16.08,0,34.0,1,4609.41,5300.82,0
W003386,14.14,0,14.5,2,4635.46,6026.1,0
W003387,30.41,1,59.8,3,10530.72,15269.54,0
W003388,45.02,1,80.6,1,4750.2,5462.73,0
W003389,17.63,0,112.1,3,439.48,637.25,0
W003390,17.1,0,45.5,1,1545.34,1777.15,1
W003391,23.12,0,18.1,5,16482.26,28843.95,0
W003392,22.13,0,61.0,1,9982.52,11479.89,0
W003393,43.41,1,42.6,2,24270.48,31551.63,1
W003394,11.36,0,25.7,3,20056.0,29081.2,1
W003395,39.36,1,144.4,5,5683.0,9945.25,0
W003396,33.48,1,45.4,1,15366.33,17671.28,0
W003397,31.27,1,41.2,2,2118.31,2753.8,0
W003398,13.09,0,89.7,5,9806.31,17161.05,0
W003399,46.58,1,48.8,1,10047.79,11554.96,1
W003400,51.19,1,38.2,2,10970.51,14261.67,0
W003401,27.09,0,53.1,2,3069.1,3989.83,0
W003402,15.89,0,14.3,3,8279.68,12005.53,0
W003403,1.79,0,29.0,4,3176.92,5083.07,1
W003404,53.49,1,35.4,2,16088.54,20915.1,0
W003405,0.0,0,47.4,2,1889.88,2456.85,0
W003406,35.94,1,40.1,1,12963.01,14907.46,0
W003407,43.07,1,64.5,1,27228.71,31313.01,0
W003408,36.47,1,27.1,2,17621.72,22908.24,0
W003409,8.53,0,13.8,5,3003.56,5256.23,0
W003410,28.28,0,47.7,2,2968.6,3859.18,0
W003411,57.39,1,60.7,2,10299.65,13389.55,0
W003412,27.59,0,78.1,2,5179.5,6733.36,0
W003413,0.0,0,39.5,1,5218.21,6000.94,0
W003414,12.62,0,166.8,2,16593.7,21571.8,0
W003415,57.28,1,70.0,1,7266.95,8356.99,0
W003416,34.56,1,47.3,1,2778.83,3195.66,0
W003417,23.93,0,28.3,1,4109.27,4725.66,0
W003418,27.38,0,155.4,2,10324.81,13422.25,0
W003419,47.93,1,96.6,5,1284.93,2248.63,0
W003420,23.24,0,82.9,2,16141.47,20983.91,0
W003421,5.59,0,33.8,2,7574.98,9847.48,0
W003422,0.0,0,48.6,2,10875.71,14138.43,0
W003423,0.0,0,92.4,1,8824.75,10148.47,0
W003424,32.62,1,24.1,6,5969.83,11342.68,0
W003425,50.04,1,70.7,2,44890.35,58357.46,0
W003426,34.12,1,83.6,3,4722.9,6848.2,0
W003427,50.47,1,81.8,2,6187.26,8043.44,0
W003428,36.6,1,30.5,5,13414.98,23476.21,0
W003429,8.39,0,64.5,2,2495.77,3244.5,0
W003430,49.87,1,90.4,3,5343.0,7747.36,0
W003431,72.52,1,86.6,5,13550.55,23713.46,0
W003432,20.8,0,19.1,5,5775.0,10106.26,0
W003433,37.97,1,85.4,5,5931.68,10380.44,0
W003434,57.95,1,12.2,4,15141.22,24225.96,0
W003435,26.87,0,82.2,2,21247.9,27622.27,0
W003436,1.69,0,34.8,4,3498.01,5596.82,0
W003437,28.73,0,31.6,1,1273.24,1464.22,1
W003438,21.79,0,144.5,5,4902.03,8578.55,0
W003439,36.72,1,94.0,1,4770.62,5486.21,0
W003440,15.15,0,12.7,2,9525.63,12383.32,0
W003441,10.3,0,67.6,3,4928.44,7146.23,0
W003442,25.13,0,43.5,3,6087.89,8827.44,0
W003443,38.41,1,100.1,1,1834.21,2109.35,0
W003444,64.71,1,160.0,2,2220.49,2886.63,0
W003445,28.32,0,114.0,2,9817.15,12762.29,0
W003446,60.95,1,64.8,1,5691.68,6545.43,0
W003447,43.3,1,39.1,4,11788.19,18861.11,0
W003448,0.0,0,42.3,1,6163.98,7088.58,0
W003449,24.21,0,40.7,1,11298.46,12993.23,0
W003450,22.56,0,16.1,1,6803.71,7824.27,0
W003451,7.66,0,148.8,4,4028.43,6445.49,0
W003452,7.41,0,32.0,2,8953.77,11639.9,0
W003453,16.08,0,81.9,1,35546.66,40878.66,0
W003454,49.49,1,49.8,3,6448.06,9349.69,1
W003455,32.51,1,28.4,4,9603.08,15364.92,0
W003456,74.92,1,32.1,1,4683.65,5386.2,0
W003457,53.51,1,37.6,1,6507.16,7483.24,0
W003458,28.01,0,103.1,1,3730.03,4289.53,0
W003459,18.15,0,50.8,1,27602.03,31742.33,0
W003460,45.53,1,83.2,2,17070.89,22192.16,0
W003461,0.0,0,46.6,3,6840.14,9918.2,0
W003462,33.47,1,48.4,1,24593.65,28282.7,0
W003463,56.06,1,50.3,3,3405.24,4937.6,0
W003464,29.69,0,106.1,6,8672.82,16478.36,0
W003465,24.5,0,91.0,4,1910.87,3057.4,1
W003466,6.69,0,79.7,2,6941.48,9023.93,0
W003467,26.1,0,62.5,1,15023.18,17276.65,1
W003468,49.36,1,34.5,4,37873.86,60598.18,0
W003469,48.02,1,50.3,2,4449.02,5783.72,1
W003470,81.36,1,147.6,3,42565.89,61720.54,1
W003471,16.51,0,33.3,3,14831.54,21505.73,0
W003472,33.2,1,24.0,2,26225.8,34093.54,0
W003473,32.95,1,29.8,3,3711.04,5381.01,0
W003474,36.47,1,37.6,2,4344.36,5647.67,1
W003475,28.99,0,106.6,3,5917.23,8579.98,0
W003476,12.52,0,140.7,2,8661.77,11260.3,0
W003477,25.34,0,9.0,5,4320.3,7560.52,0
W003478,25.16,0,49.1,4,73606.82,117770.91,0
W003479,14.61,0,23.2,1,14946.59,17188.58,1
W003480,4.01,0,25.5,1,3117.79,3585.46,0
W003481,47.16,1,73.3,1,9358.83,10762.66,0
W003482,10.83,0,138.1,1,10162.48,11686.85,0
W003483,2.66,0,132.1,3,8380.31,12151.44,0
W003484,37.14,1,29.3,2,3037.99,3949.39,1
W003485,10.1,0,39.9,1,2442.83,2809.26,0
W003486,34.82,1,39.0,2,6999.85,9099.81,0
W003487,30.08,1,48.9,1,21058.62,24217.42,0
W003488,54.43,1,146.6,1,4851.91,5579.7,0
W003489,26.11,0,9.7,2,12198.59,15858.17,0
W003490,68.43,1,92.9,3,7080.0,10266.0,0
W003491,28.66,0,9.9,2,13054.01,16970.21,0
W003492,22.19,0,34.0,4,26359.15,42174.64,0
W003493,22.48,0,29.6,2,6497.64,8446.94,0
W003494,20.45,0,101.2,2,9629.62,12518.51,0
W003495,48.0,1,84.1,2,7869.62,10230.51,0
W003496,15.46,0,14.3,3,78136.25,113297.56,1
W003497,26.93,0,54.8,3,33010.41,47865.09,0
W003498,44.12,1,50.2,1,4104.16,4719.79,0
W003499,20.24,0,47.5,1,9948.87,11441.2,0
W003500,58.9,1,67.6,3,11243.71,16303.38,0
W003501,19.07,0,74.7,3,33875.64,49119.68,0
W003502,11.78,0,49.8,2,50300.13,65390.17,0
W003503,18.14,0,52.6,3,15478.86,22444.35,0
W003504,74.4,1,86.7,1,6542.06,7523.36,0
W003505,32.07,1,151.3,2,6086.13,7911.97,0
W003506,73.58,1,27.5,2,2754.12,3580.35,0
W003507,0.0,0,122.2,2,2832.48,3682.22,0
W003508,34.76,1,106.0,1,6751.12,7763.79,1
W003509,40.44,1,18.3,1,18015.86,20718.24,0
W003510,33.16,1,12.0,1,8847.23,10174.31,0
W003511,18.9,0,42.7,1,7168.78,8244.09,0
W003512,45.09,1,32.7,1,3954.57,4547.76,0
W003513,33.67,1,88.4,3,11505.28,16682.66,0
W003514,0.0,0,291.6,2,9385.4,12201.02,0
W003515,10.69,0,41.1,3,9923.72,14389.4,0
W003516,53.54,1,22.5,5,12975.99,22707.98,0
W003517,33.2,1,88.5,2,19024.71,24732.13,0
W003518,21.61,0,21.9,4,2587.47,4139.95,0
W003519,38.04,1,44.9,4,13991.3,22386.08,0
W003520,35.29,1,62.6,2,20044.4,26057.73,0
W003521,38.74,1,10.0,1,18029.28,20733.67,0
W003522,57.63,1,14.4,3,1686.16,2444.93,1
W003523,13.1,0,44.7,1,3031.8,3486.57,0
W003524,50.72,1,37.6,1,9894.22,11378.35,0
W003525,36.15,1,70.4,2,18810.57,24453.74,0
W003526,33.77,1,66.3,2,11914.58,15488.96,0
W003527,46.55,1,47.6,1,3355.21,3858.49,0
W003528,62.79,1,20.9,1,5826.08,6699.99,0
W003529,48.58,1,76.4,3,16624.74,24105.87,0
W003530,0.26,0,70.7,1,5022.06,5775.37,0
W003531,3.06,0,95.4,5,4697.12,8219.96,0
W003532,41.43,1,50.7,2,9834.14,12784.38,0
W003533,50.04,1,46.2,3,6706.64,9724.62,0
W003534,25.4,0,119.2,1,3730.02,4289.52,0
W003535,25.58,0,29.1,2,6334.03,8234.23,0
W003536,32.28,1,9.0,1,8577.7,9864.35,1
W003537,30.91,1,117.1,1,2994.55,3443.73,0
W003538,41.48,1,61.6,6,3863.46,7340.57,0
W003539,20.74,0,3.9,4,1981.31,3170.09,0
W003540,37.92,1,17.7,4,4781.44,7650.3,0
W003541,35.69,1,40.0,1,6575.42,7561.73,0
W003542,11.62,0,47.0,1,28536.65,32817.15,0
W003543,31.98,1,54.2,1,5769.94,6635.43,0
W003544,16.96,0,63.0,3,6631.89,9616.25,0
W003545,56.79,1,68.7,2,9846.07,12799.89,0
W003546,36.37,1,67.8,1,2982.59,3429.98,0
W003547,22.0,0,159.5,2,6711.78,8725.32,0
W003548,24.24,0,101.8,3,12306.26,17844.08,0
W003549,33.73,1,34.6,4,2728.68,4365.89,0
W003550,55.48,1,31.6,4,13206.85,21130.95,0
W003551,41.13,1,36.9,2,8323.27,10820.26,0
W003552,26.21,0,63.6,1,17389.6,19998.04,1
W003553,22.68,0,54.6,1,4907.76,5643.92,0
W003554,14.25,0,10.8,3,5681.05,8237.52,0
W003555,26.28,0,9.7,1,1404.48,1615.15,1
W003556,39.75,1,96.2,2,11957.45,15544.68,0
W003557,40.81,1,56.0,4,6027.25,9643.61,1
W003558,27.3,0,53.3,3,2824.12,4094.97,0
W003559,22.69,0,50.2,5,14611.04,25569.33,0
W003560,4.76,0,90.0,3,2566.83,3721.9,0
W003561,50.67,1,124.9,5,3826.78,6696.86,0
W003562,11.67,0,62.2,2,5394.81,7013.25,0
W003563,15.98,0,147.6,2,7822.09,10168.71,0
W003564,21.05,0,59.8,5,9720.76,17011.33,0
W003565,36.5,1,123.3,2,3716.45,4831.39,0
W003566,35.12,1,54.2,4,5531.28,8850.05,0
W003567,32.17,1,74.1,5,24064.19,42112.34,0
W003568,56.26,1,62.3,6,1864.61,3542.76,0
W003569,22.19,0,59.3,1,9101.62,10466.86,0
W003570,71.35,1,94.6,1,26264.7,30204.4,0
W003571,58.69,1,13.6,2,9672.17,12573.83,0
W003572,27.69,0,36.9,2,8109.63,10542.51,1
W003573,0.01,0,113.1,3,8419.24,12207.89,0
W003574,53.47,1,58.3,3,4205.11,6097.41,0
W003575,0.0,0,56.9,1,6166.13,7091.05,0
W003576,39.26,1,16.1,2,6499.35,8449.15,0
W003577,34.62,1,91.1,4,3315.38,5304.6,0
W003578,20.19,0,111.0,4,6241.94,9987.11,0
W003579,22.34,0,61.1,6,7831.66,14880.16,0
W003580,26.15,0,65.8,5,11698.44,20472.28,0
W003581,36.63,1,103.0,3,11786.88,17090.97,0
W003582,48.61,1,52.0,4,1340.69,2145.1,0
W003583,28.23,0,63.4,2,5263.21,6842.18,0
W003584,29.14,0,88.9,2,42292.74,54980.56,0
W003585,56.54,1,21.0,2,5072.97,6594.86,0
W003586,11.36,0,35.9,2,1474.24,1916.51,0
W003587,20.3,0,91.4,1,5512.36,6339.22,0
W003588,37.15,1,59.2,3,5131.87,7441.21,0
W003589,37.84,1,24.6,4,2463.27,3941.22,0
W003590,37.34,1,8.5,3,3858.26,5594.47,0
W003591,19.14,0,71.7,2,12458.99,16196.69,0
W003592,22.77,0,38.2,6,40838.79,77593.71,0
W003593,44.36,1,58.8,5,6182.73,10819.78,0
W003594,16.15,0,30.8,2,9390.14,12207.19,0
W003595,49.66,1,63.2,1,7228.24,8312.47,0
W003596,26.35,0,88.3,2,4677.37,6080.58,0
W003597,19.55,0,21.9,1,16447.4,18914.51,0
W003598,25.78,0,41.2,1,4919.48,5657.4,0
W003599,30.04,1,55.6,1,808.99,930.34,0
W003600,31.92,1,36.2,2,18034.34,23444.64,0
W003601,28.2,0,120.8,5,4048.31,7084.54,0
W003602,0.0,0,67.2,3,5147.45,7463.8,0
W003603,50.23,1,61.4,2,7795.96,10134.74,0
W003604,12.54,0,32.9,5,3398.8,5947.9,0
W003605,47.95,1,104.1,1,8036.89,9242.42,0
W003606,32.67,1,52.8,3,12829.78,18603.18,0
W003607,26.19,0,93.1,3,3670.02,5321.53,0
W003608,6.28,0,40.3,2,16072.48,20894.22,0
W003609,24.89,0,99.3,1,9934.05,11424.16,1
W003610,0.0,0,51.4,3,12121.63,17576.36,0
W003611,56.53,1,125.2,1,13063.35,15022.85,0
W003612,31.7,1,118.0,3,16628.01,24110.61,0
W003613,15.35,0,41.2,2,16779.1,21812.83,0
W003614,57.4,1,35.9,3,7873.96,11417.24,0
W003615,28.45,0,42.8,2,545.37,708.98,0
W003616,44.35,1,19.8,2,39173.99,50926.19,0
W003617,67.36,1,58.7,5,12568.41,21994.72,0
W003618,10.83,0,82.6,3,4998.9,7248.41,0
W003619,49.14,1,48.2,1,4089.68,4703.13,0
W003620,45.32,1,40.3,2,10523.67,13680.78,0
W003621,61.78,1,27.3,4,4003.31,6405.3,0
W003622,2.9,0,62.5,3,1341.93,1945.8,0
W003623,39.17,1,58.0,3,6800.26,9860.38,0
W003624,37.49,1,16.3,1,7421.81,8535.08,1
W003625,27.77,0,48.4,2,23157.65,30104.94,0
W003626,11.64,0,18.5,5,11778.11,20611.69,0
W003627,6.01,0,91.3,2,12474.03,16216.24,0
