account_id,region_id,tenure_months,product_count,balance,balance_tier,liquidity_need_score,dd_stability_score,engagement_score,dormancy_streak_months,value_score,value_group,churn_mode
A003961,R01,45.1,3,13837.75,4,11.1,25.8,38.8,0,20064.74,high,none
A003962,R02,12.7,4,319.62,0,46.8,68.1,71.6,0,511.39,low,none
A003963,R00,20.6,5,14308.58,4,34.7,32.1,49.1,1,25040.02,high,none
A003964,R01,24.1,1,7652.73,3,56.8,61.3,20.4,1,8800.64,high,none
A003965,R05,80.0,5,3887.1,2,31.9,52.5,33.7,0,6802.43,high,none
A003966,R07,139.9,3,858.63,0,75.6,65.3,45.2,1,1245.02,low,none
A003967,R06,72.0,2,1572.93,1,75.3,62.9,62.8,0,2044.81,low,none
A003968,R08,81.7,1,6049.24,3,53.1,51.2,77.5,0,6956.63,high,none
A003969,R00,47.4,3,2252.37,1,100.0,79.8,47.5,0,3265.94,low,none
A003970,R01,32.2,3,35055.39,4,27.6,60.2,38.3,0,50830.31,high,none
A003971,R02,73.3,5,627.46,0,22.6,20.2,69.6,0,1098.06,low,none
A003972,R05,60.9,2,3283.78,2,51.2,28.3,60.6,0,4268.91,low,none
A003973,R09,26.0,2,612.77,0,50.2,5.4,47.8,2,796.61,low,none
A003974,R02,58.1,3,598.45,0,55.9,59.7,35.4,1,867.76,low,dormant
A003975,R09,49.7,4,1045.01,0,67.9,39.3,71.4,0,1672.02,low,none
A003976,R03,39.4,4,514.15,0,66.8,47.9,77.7,0,822.64,low,none
A003977,R08,31.3,3,6688.14,3,46.5,76.9,27.4,1,9697.8,high,none
A003978,R00,65.3,2,1507.49,1,18.0,14.7,40.8,3,1959.74,low,none
A003979,R09,32.9,2,1091.86,0,32.4,46.1,25.7,0,1419.41,low,none
A003980,R08,175.6,2,3504.23,2,8.1,42.8,84.3,0,4555.5,low,dd_stop
A003981,R02,70.3,6,2890.92,2,80.4,46.9,68.2,0,5492.74,high,none
A003982,R04,66.1,2,2763.95,2,17.4,14.2,55.9,0,3593.14,low,none
A003983,R04,43.8,1,2308.49,1,52.5,67.2,41.0,1,2654.76,low,none
A003984,R08,36.8,3,5481.86,3,52.3,41.0,21.6,0,7948.69,high,dormant
A003985,R09,8.5,2,7160.59,3,46.2,60.0,82.6,1,9308.77,high,none
A003986,R04,27.4,2,1169.26,0,58.4,100.0,0.9,0,1520.04,low,none
A003987,R04,10.7,3,22186.79,4,26.8,30.2,54.9,0,32170.84,high,none
A003988,R08,10.5,5,3580.11,2,19.8,12.9,57.7,1,6265.19,high,none
A003989,R03,18.0,4,13025.45,4,72.3,45.2,74.5,0,20840.73,high,none
A003990,R04,110.1,1,4063.68,2,27.0,87.9,51.6,0,4673.23,low,none
A003991,R07,109.7,1,9025.68,3,56.3,57.5,67.6,0,10379.53,high,none
A003992,R04,27.9,6,694.17,0,44.8,50.9,48.8,1,1318.92,low,none
A003993,R06,13.9,1,1022.38,0,58.3,66.8,32.8,0,1175.74,low,none
A003994,R02,35.6,1,1864.59,1,49.7,49.1,35.5,0,2144.28,low,dormant
A003995,R02,79.5,5,886.14,0,57.6,47.2,62.7,0,1550.74,low,none
A003996,R09,95.7,2,4907.65,3,57.6,38.0,51.3,0,6379.95,high,none
A003997,R05,57.5,1,3547.93,2,32.1,64.3,61.6,0,4080.12,low,none
A003998,R04,64.8,3,1201.58,0,60.8,38.8,49.8,0,1742.29,low,none
A003999,R03,60.5,2,6561.88,3,69.3,63.9,39.2,1,8530.44,high,none
A004000,R07,11.5,2,8629.51,3,43.4,19.4,23.9,0,11218.37,high,none
A004001,R02,15.2,3,363.15,0,56.0,73.0,60.9,0,526.57,low,none
A004002,R00,143.6,6,11242.94,4,36.4,67.8,68.4,0,21361.58,high,none
A004003,R08,57.3,1,7282.48,3,64.0,62.0,46.5,0,8374.85,high,none
A004004,R07,6.4,1,635.37,0,50.1,40.6,73.4,1,730.67,low,none
A004005,R05,67.5,4,1681.75,1,48.9,36.7,70.8,1,2690.81,low,none
A004006,R03,23.1,1,1740.53,1,5.3,68.4,66.8,0,2001.61,low,none
A004007,R07,100.8,6,1253.09,0,57.1,24.9,81.7,1,2380.87,low,none
A004008,R05,93.8,2,19442.97,4,63.0,48.4,64.7,0,25275.87,high,none
A004009,R04,76.5,3,2060.76,1,78.3,44.6,34.2,0,2988.11,low,none
A004010,R00,56.8,1,287.23,0,19.2,42.5,50.0,2,330.32,low,none
A004011,R02,117.0,2,2581.41,1,8.6,61.1,24.9,0,3355.83,low,none
A004012,R01,124.8,3,1856.64,1,65.5,58.0,46.6,0,2692.13,low,none
A004013,R08,23.6,5,1647.69,1,79.0,33.3,11.8,0,2883.46,low,none
A004014,R07,76.0,2,5165.0,3,58.7,26.6,26.3,0,6714.5,high,large_withdrawal
A004015,R08,31.6,5,764.25,0,26.3,57.2,38.9,0,1337.43,low,none
A004016,R05,20.8,1,25675.23,4,21.3,60.6,58.3,3,29526.52,high,none
A004017,R01,124.8,1,3163.67,2,40.1,48.5,50.3,1,3638.22,low,none
A004018,R09,84.3,4,3772.62,2,85.6,67.9,43.1,0,6036.19,high,none
A004019,R01,60.2,3,2231.58,1,46.7,42.6,69.2,0,3235.8,low,none
A004020,R04,25.6,1,20141.59,4,79.3,75.5,42.9,0,23162.83,high,none
A004021,R05,127.1,1,1700.82,1,15.4,94.8,20.5,0,1955.95,low,none
A004022,R03,22.8,4,4590.45,2,68.9,55.6,81.5,1,7344.72,high,none
A004023,R05,18.6,1,5367.23,3,40.3,81.3,54.3,1,6172.31,high,none
A004024,R02,49.8,2,2842.44,2,73.3,42.8,44.7,0,3695.17,low,none
A004025,R01,79.5,4,6784.69,3,61.0,62.4,77.1,0,10855.5,high,none
A004026,R08,38.3,3,9483.34,4,44.8,36.7,59.7,1,13750.84,high,none
A004027,R05,300.0,5,8136.81,3,73.8,60.2,44.9,0,14239.43,high,none
A004028,R02,56.2,1,3246.44,2,70.3,39.6,38.1,1,3733.41,low,none
A004029,R08,31.5,2,2735.94,1,56.2,43.4,24.8,0,3556.72,low,none
A004030,R07,34.4,1,4213.58,2,54.2,52.1,33.4,1,4845.62,low,large_withdrawal
A004031,R08,154.1,2,2330.81,1,35.0,26.3,52.8,0,3030.05,low,none
A004032,R03,46.4,4,1144.84,0,28.5,5.2,79.7,0,1831.75,low,none
A004033,R07,121.9,5,4326.88,2,39.2,57.2,82.4,0,7572.05,high,dd_stop
A004034,R05,10.1,1,18384.23,4,25.0,59.3,48.2,0,21141.87,high,none
A004035,R08,102.1,2,6361.1,3,53.9,74.3,37.2,0,8269.43,high,none
A004036,R05,26.6,2,843.86,0,69.1,45.8,75.9,1,1097.02,low,none
A004037,R01,85.7,1,4007.39,2,30.6,74.7,51.7,0,4608.5,low,none
A004038,R06,26.5,1,9986.48,4,53.8,62.5,37.7,0,11484.45,high,none
A004039,R04,36.3,4,3018.4,2,42.0,73.3,28.8,0,4829.44,low,none
A004040,R09,20.2,4,4425.94,2,47.1,30.9,42.0,1,7081.5,high,dormant
A004041,R01,86.8,1,181701.19,4,46.8,14.5,4.6,1,208956.37,high,dormant
A004042,R04,96.1,5,28475.66,4,61.9,30.1,49.2,0,49832.4,high,none
A004043,R08,27.4,4,3691.4,2,6.8,38.5,36.3,0,5906.24,high,none
A004044,R02,13.0,2,8216.56,3,59.4,33.7,28.4,0,10681.53,high,none
A004045,R01,120.8,3,2894.06,2,29.0,53.0,41.0,0,4196.38,low,dormant
A004046,R04,30.1,2,2680.52,1,38.3,81.5,50.4,0,3484.67,low,none
A004047,R08,44.6,1,10800.9,4,20.8,32.3,62.1,0,12421.03,high,none
A004048,R00,23.4,1,10547.05,4,43.1,55.7,61.2,1,12129.11,high,none
A004049,R09,81.3,3,7835.11,3,84.1,20.2,54.1,0,11360.91,high,none
A004050,R00,82.6,1,2974.85,2,30.6,45.5,52.2,0,3421.08,low,large_withdrawal
A004051,R05,133.9,4,28732.89,4,21.0,56.4,82.2,0,45972.62,high,none
A004052,R07,104.1,3,1135.38,0,61.2,60.9,59.2,0,1646.31,low,none
A004053,R07,99.4,3,4243.2,2,59.5,49.5,40.7,0,6152.64,high,none
A004054,R04,47.7,2,1073.15,0,65.6,49.2,58.4,1,1395.1,low,none
A004055,R00,43.5,3,4316.35,2,64.3,48.5,22.8,2,6258.7,high,dormant
A004056,R07,80.5,5,2762.1,2,59.0,44.7,53.8,0,4833.68,low,none
A004057,R02,45.8,3,17143.34,4,59.9,30.8,65.5,1,24857.85,high,none
A004058,R06,106.5,1,3809.53,2,31.1,16.0,27.0,0,4380.96,low,dormant
A004059,R08,22.2,3,17758.59,4,22.6,38.2,55.7,0,25749.96,high,none
A004060,R08,9.9,2,3125.02,2,33.1,55.7,31.3,0,4062.52,low,none
A004061,R08,74.2,4,2242.5,1,18.2,66.6,53.1,1,3588.0,low,none
A004062,R04,33.2,2,6118.58,3,35.3,45.8,45.4,0,7954.16,high,dd_stop
A004063,R06,19.3,1,379.38,0,34.6,52.9,66.7,0,436.28,low,none
A004064,R01,188.5,1,2635.97,1,90.7,50.8,45.1,2,3031.36,low,none
A004065,R09,51.1,2,4877.3,3,70.5,50.2,6.8,0,6340.49,high,none
A004066,R09,15.6,2,46740.45,4,40.8,36.2,75.5,0,60762.58,high,none
A004067,R00,30.1,1,7772.18,3,87.5,43.0,62.2,0,8938.01,high,none
A004068,R01,40.8,6,527.94,0,39.1,80.7,49.4,0,1003.08,low,none
A004069,R08,73.1,3,1824.81,1,32.0,48.0,50.5,0,2645.98,low,none
A004070,R06,30.3,4,1114.3,0,88.4,36.7,46.1,1,1782.87,low,none
A004071,R09,45.1,1,6362.97,3,87.2,23.6,59.6,1,7317.42,high,none
A004072,R08,61.7,2,10717.2,4,71.3,45.8,62.9,0,13932.36,high,none
A004073,R07,70.0,2,742.89,0,60.8,60.6,69.0,1,965.75,low,none
A004074,R04,47.6,3,13729.66,4,66.5,43.7,42.3,0,19908.0,high,none
A004075,R08,152.5,2,1426.81,0,52.0,5.8,8.0,1,1854.86,low,dormant
A004076,R09,81.8,1,1460.23,1,78.0,69.1,57.7,0,1679.27,low,none
A004077,R04,78.8,3,1013.93,0,92.0,48.8,32.3,0,1470.2,low,none
A004078,R07,76.8,3,2038.84,1,77.3,49.6,5.7,1,2956.32,low,dormant
A004079,R07,107.0,2,3922.56,2,72.6,55.6,58.2,1,5099.33,high,none
A004080,R08,58.8,4,14228.96,4,17.6,7.2,65.3,2,22766.34,high,none
A004081,R03,21.9,1,930.27,0,67.3,50.3,88.1,0,1069.81,low,large_withdrawal
A004082,R03,67.7,2,980.26,0,35.9,89.3,20.0,0,1274.33,low,none
A004083,R05,73.7,4,10274.19,4,20.7,38.3,28.3,0,16438.7,high,none
A004084,R00,118.1,3,2665.64,1,43.7,63.4,45.8,0,3865.18,low,none
A004085,R07,20.0,2,1806.18,1,29.8,27.2,48.0,0,2348.03,low,none
A004086,R08,24.5,1,4911.6,3,64.1,59.4,43.1,1,5648.34,high,none
A004087,R01,52.3,1,2079.15,1,83.0,57.4,65.1,0,2391.03,low,none
A004088,R07,78.3,3,1361.76,0,37.5,68.6,18.3,0,1974.56,low,none
A004089,R03,16.8,2,2724.28,1,53.8,31.9,38.2,0,3541.57,low,none
A004090,R02,20.5,2,4913.78,3,18.1,85.1,71.3,0,6387.91,high,none
A004091,R01,91.3,2,1110.09,0,68.4,73.2,46.3,0,1443.11,low,none
A004092,R03,17.5,1,11429.71,4,81.1,52.4,84.6,0,13144.17,high,none
A004093,R05,24.8,3,3160.0,2,38.3,31.6,29.8,0,4582.0,low,none
A004094,R00,95.2,2,3068.07,2,53.7,58.0,70.0,1,3988.49,low,none
A004095,R07,77.6,1,1966.51,1,33.5,35.3,62.1,2,2261.49,low,none
A004096,R07,30.5,5,2377.2,1,36.0,36.4,32.2,0,4160.1,low,none
A004097,R01,71.5,2,1615.68,1,54.5,0.0,52.4,0,2100.38,low,none
A004098,R07,62.3,1,12905.62,4,34.3,8.8,65.7,0,14841.46,high,dd_stop
A004099,R05,46.3,3,4400.46,2,56.7,43.9,66.9,1,6380.67,high,none
A004100,R02,37.6,4,2165.86,1,58.5,60.1,55.4,0,3465.38,low,none
A004101,R00,69.6,2,1450.31,1,41.5,77.3,23.7,2,1885.41,low,none
A004102,R01,18.9,5,2200.47,1,81.9,50.3,19.8,1,3850.82,low,none
A004103,R02,69.1,3,6276.21,3,58.6,64.1,74.5,0,9100.5,high,none
A004104,R07,58.3,1,2474.72,1,65.6,86.2,40.0,2,2845.92,low,none
A004105,R09,61.3,3,2861.22,2,100.0,45.4,56.3,0,4148.77,low,none
A004106,R09,23.8,3,4172.15,2,74.9,42.7,54.9,1,6049.62,high,none
A004107,R02,120.0,5,1973.83,1,88.4,86.5,47.0,1,3454.21,low,none
A004108,R03,30.6,4,3259.89,2,37.4,68.3,72.4,1,5215.82,high,none
A004109,R07,34.6,3,35000.06,4,15.4,15.5,55.5,1,50750.08,high,none
A004110,R00,44.9,3,4470.86,2,22.5,40.3,50.1,0,6482.75,high,none
A004111,R04,77.4,1,4650.63,2,64.5,72.3,70.0,0,5348.23,high,none
A004112,R03,60.0,3,1623.12,1,46.3,57.5,31.0,0,2353.53,low,none
A004113,R08,12.5,4,9460.18,4,59.0,61.5,61.2,0,15136.29,high,none
A004114,R03,50.5,6,1792.33,1,17.8,18.1,95.2,0,3405.42,low,none
A004115,R07,53.6,1,5231.36,3,62.7,77.7,34.7,0,6016.06,high,none
A004116,R09,121.9,3,373.05,0,27.2,33.4,70.5,0,540.92,low,none
A004117,R02,40.2,6,1517.07,1,35.4,33.9,47.9,1,2882.44,low,none
A004118,R02,72.9,3,1974.52,1,57.1,51.6,72.8,0,2863.05,low,none
A004119,R00,244.2,2,2598.09,1,35.5,50.6,36.7,0,3377.51,low,none
A004120,R04,108.6,1,2311.25,1,49.3,34.3,28.1,0,2657.93,low,none
A004121,R09,22.7,6,13832.84,4,29.4,63.3,44.3,1,26282.39,high,none
A004122,R09,84.5,3,3384.04,2,64.8,48.2,35.2,0,4906.85,low,none
A004123,R02,69.3,4,13967.13,4,74.7,78.2,71.5,0,22347.41,high,none
A004124,R07,39.2,1,1299.62,0,58.2,59.1,48.0,0,1494.56,low,none
A004125,R06,85.2,3,955.18,0,72.6,33.8,21.7,0,1385.01,low,none
A004126,R07,22.4,5,18878.49,4,0.0,30.0,22.2,1,33037.35,high,none
A004127,R02,31.1,3,1345.85,0,56.0,64.4,18.7,1,1951.48,low,none
A004128,R06,45.3,2,4974.5,3,50.2,28.2,75.0,1,6466.85,high,none
A004129,R01,37.8,2,2738.01,1,53.6,43.2,24.5,0,3559.41,low,none
A004130,R00,79.1,1,1045.42,0,69.0,52.5,53.7,1,1202.24,low,none
A004131,R06,49.5,1,807.75,0,41.0,82.6,40.0,1,928.91,low,none
A004132,R00,35.0,2,1471.17,1,67.0,16.5,32.0,0,1912.52,low,none
A004133,R05,107.4,3,2251.34,1,12.2,26.6,52.3,0,3264.44,low,none
A004134,R03,77.1,5,5731.42,3,66.1,76.0,50.5,0,10029.98,high,none
A004135,R03,15.0,6,3933.63,2,58.9,76.2,49.7,1,7473.89,high,none
A004136,R06,14.7,1,2503.47,1,68.0,85.7,85.4,0,2878.99,low,none
A004137,R00,35.2,2,11354.36,4,48.1,54.9,71.6,1,14760.66,high,none
A004138,R06,16.7,1,15603.8,4,25.5,21.9,43.6,0,17944.36,high,none
A004139,R04,96.4,2,4328.88,2,81.5,87.9,35.3,0,5627.55,high,dormant
A004140,R02,32.3,3,2150.08,1,39.8,41.4,39.7,1,3117.62,low,none
A004141,R09,72.8,2,3576.92,2,70.2,32.6,25.9,2,4649.99,low,none
A004142,R07,83.7,4,4825.6,3,43.9,79.2,52.9,0,7720.96,high,none
A004143,R02,8.6,1,733.21,0,41.5,57.6,15.1,1,843.19,low,none
A004144,R00,33.5,3,3378.42,2,99.0,54.0,36.8,1,4898.71,low,none
A004145,R06,43.7,6,3782.92,2,64.3,64.5,22.1,1,7187.56,high,none
A004146,R01,61.9,1,1211.42,0,49.5,6.7,36.4,0,1393.13,low,none
A004147,R00,92.8,5,1973.76,1,80.4,51.9,43.6,0,3454.08,low,none
A004148,R05,193.8,4,1593.07,1,31.1,61.8,26.4,2,2548.91,low,none
A004149,R09,142.9,2,13774.0,4,65.1,65.2,48.5,1,17906.2,high,none
A004150,R02,49.1,2,943.83,0,57.4,59.7,77.4,0,1226.98,low,none
A004151,R02,48.7,1,5522.77,3,69.4,27.2,86.2,1,6351.19,high,none
A004152,R00,133.4,3,21788.99,4,25.8,32.9,39.5,0,31594.03,high,dormant
A004153,R02,51.1,3,3283.82,2,69.8,71.5,35.3,1,4761.54,low,dormant
A004154,R07,32.9,1,16767.34,4,33.1,37.0,65.2,0,19282.45,high,none
A004155,R01,97.4,2,4070.32,2,59.1,25.1,29.3,0,5291.42,high,none
A004156,R02,64.0,5,6216.21,3,8.2,46.6,33.2,0,10878.37,high,none
A004157,R09,14.5,5,796.89,0,57.7,68.1,61.0,0,1394.56,low,none
A004158,R07,40.5,4,14928.98,4,90.2,55.3,51.1,0,23886.36,high,none
A004159,R01,17.2,1,2617.19,1,32.9,33.2,67.2,0,3009.76,low,none
A004160,R09,3.8,2,3362.96,2,67.9,44.5,55.1,0,4371.85,low,dd_stop
A004161,R02,155.6,3,2467.27,1,53.8,18.7,75.6,0,3577.53,low,none
A004162,R09,55.9,1,1580.09,1,49.8,64.2,48.7,0,1817.1,low,none
A004163,R09,41.7,4,8905.32,3,70.8,46.2,69.7,0,14248.51,high,none
A004164,R05,35.0,3,2413.39,1,35.2,89.0,71.0,0,3499.42,low,none
A004165,R00,51.8,1,1516.58,1,52.0,24.1,73.7,0,1744.07,low,dormant
A004166,R09,34.6,4,1615.31,1,50.1,13.0,48.3,1,2584.5,low,none
A004167,R08,23.1,3,1279.05,0,44.1,62.7,55.1,0,1854.62,low,none
A004168,R04,36.2,4,18913.25,4,48.3,59.0,35.8,1,30261.2,high,none
A004169,R02,125.1,3,4190.98,2,34.7,52.5,72.1,0,6076.92,high,none
A004170,R07,95.9,5,1513.28,1,28.6,27.0,58.2,0,2648.25,low,none
A004171,R01,36.3,4,1475.96,1,61.5,15.1,50.1,0,2361.53,low,none
A004172,R01,165.8,5,11354.54,4,52.9,41.6,40.8,0,19870.44,high,none
A004173,R01,48.7,5,4890.2,3,37.9,38.8,96.3,0,8557.85,high,none
A004174,R05,27.6,3,704.76,0,68.4,49.5,73.8,0,1021.9,low,none
A004175,R04,66.0,4,135.49,0,37.9,28.3,46.9,2,216.79,low,none
A004176,R00,138.0,2,4255.78,2,41.0,34.9,76.6,0,5532.51,high,none
A004177,R03,121.3,1,16416.6,4,62.1,37.3,65.9,0,18879.08,high,none
A004178,R03,28.7,2,1543.57,1,44.5,0.0,68.7,0,2006.64,low,dd_stop
A004179,R02,19.3,1,7126.28,3,78.6,56.3,43.9,1,8195.23,high,none
A004180,R05,38.9,1,25768.33,4,76.7,65.9,53.1,0,29633.58,high,none
A004181,R02,73.8,3,864.08,0,64.5,64.2,47.0,1,1252.91,low,none
A004182,R02,87.6,1,1256.01,0,86.0,35.7,5.1,0,1444.41,low,dd_stop
A004183,R03,110.3,1,2473.95,1,73.1,38.0,70.2,0,2845.05,low,none
A004184,R01,58.1,2,5536.73,3,66.0,28.9,53.7,0,7197.75,high,none
A004185,R08,59.4,3,5301.73,3,73.9,35.0,62.0,0,7687.5,high,none
A004186,R07,56.6,2,3181.24,2,72.7,28.1,32.7,0,4135.62,low,none
A004187,R09,101.1,2,61978.0,4,93.3,49.3,45.4,1,80571.39,high,none
A004188,R06,88.7,3,8988.3,3,46.7,21.4,15.4,0,13033.03,high,none
A004189,R01,27.9,1,2510.31,1,48.8,53.5,76.3,0,2886.86,low,none
A004190,R04,81.6,3,2959.33,2,52.2,27.6,51.9,2,4291.04,low,none
A004191,R02,96.9,1,2417.51,1,71.3,84.9,35.4,0,2780.14,low,none
A004192,R01,102.0,1,14422.1,4,27.0,12.6,60.8,0,16585.41,high,none
A004193,R01,64.1,2,686.35,0,50.2,86.4,28.1,0,892.25,low,none
A004194,R09,61.7,4,2804.89,2,66.0,55.8,83.3,0,4487.83,low,none
A004195,R06,50.2,3,456.61,0,23.7,79.2,37.7,0,662.08,low,none
A004196,R04,54.1,3,5104.54,3,40.3,63.6,26.7,0,7401.59,high,none
A004197,R08,149.8,1,6386.79,3,41.2,66.6,57.3,0,7344.81,high,none
A004198,R02,55.4,1,757.15,0,57.3,57.7,48.0,1,870.72,low,none
A004199,R00,29.8,3,627.2,0,67.5,9.2,44.0,2,909.44,low,none
A004200,R01,65.0,3,3733.01,2,11.8,53.1,42.3,0,5412.86,high,none
A004201,R04,86.5,2,5360.59,3,59.3,81.1,74.0,0,6968.77,high,none
A004202,R02,99.3,5,738.49,0,37.5,16.0,45.9,0,1292.37,low,none
A004203,R00,22.9,6,2701.51,1,0.5,43.6,55.8,1,5132.86,high,none
A004204,R03,130.6,1,7540.24,3,4.4,64.1,25.3,0,8671.28,high,none
A004205,R09,84.3,1,6187.18,3,27.7,58.1,47.6,1,7115.26,high,none
A004206,R03,125.9,6,2303.5,1,35.7,52.3,67.3,0,4376.65,low,none
A004207,R02,16.2,4,1697.76,1,70.2,65.0,61.7,0,2716.42,low,none
A004208,R04,104.6,1,238.57,0,47.3,71.9,60.3,0,274.36,low,none
A004209,R06,21.9,5,1565.81,1,50.5,52.9,50.2,1,2740.17,low,none
A004210,R02,42.3,3,5217.71,3,34.7,59.6,59.8,0,7565.68,high,none
A004211,R03,86.2,3,3469.89,2,55.8,47.8,60.2,0,5031.34,high,none
A004212,R06,20.1,3,8310.05,3,77.4,47.5,81.7,0,12049.58,high,dormant
A004213,R03,34.4,1,28733.23,4,33.3,28.3,59.8,0,33043.21,high,none
A004214,R09,15.9,2,3639.71,2,69.3,72.4,41.9,0,4731.62,low,none
A004215,R03,84.7,2,380.53,0,62.1,45.4,75.9,0,494.69,low,none
A004216,R07,27.5,2,2091.85,1,97.7,50.6,39.6,0,2719.4,low,large_withdrawal
A004217,R03,52.9,1,12943.39,4,26.1,60.8,40.5,0,14884.9,high,none
A004218,R07,69.3,2,13871.53,4,64.1,35.6,46.7,1,18033.0,high,none
A004219,R05,64.5,1,589.12,0,33.5,60.1,55.3,0,677.49,low,none
A004220,R07,60.5,3,1405.05,0,61.0,66.7,61.4,2,2037.32,low,none
A004221,R05,60.4,5,2883.47,2,62.7,58.8,44.4,0,5046.08,high,none
A004222,R04,16.9,3,9931.11,4,41.4,60.4,11.9,1,14400.1,high,none
A004223,R07,44.1,2,1358.6,0,61.8,22.2,53.5,2,1766.18,low,none
A004224,R00,60.1,2,6924.59,3,57.9,44.9,73.2,0,9001.97,high,none
A004225,R06,55.6,3,178.09,0,58.2,76.2,8.7,1,258.22,low,dormant
A004226,R00,47.9,5,3062.15,2,34.1,80.9,23.0,0,5358.77,high,none
A004227,R06,30.6,5,976.59,0,61.1,90.8,59.2,0,1709.04,low,none
A004228,R02,63.5,3,2643.51,1,44.1,44.9,43.3,1,3833.09,low,none
A004229,R08,71.8,2,667.47,0,38.8,18.2,48.0,1,867.71,low,dormant
A004230,R05,38.0,1,3733.58,2,24.3,37.7,26.9,0,4293.62,low,none
A004231,R03,99.7,1,6685.52,3,17.2,21.0,0.0,1,7688.34,high,none
A004232,R08,132.4,1,4601.44,2,22.2,34.4,31.0,0,5291.66,high,none
A004233,R09,53.6,2,12432.9,4,40.3,45.6,34.7,0,16162.78,high,none
A004234,R03,28.4,1,4158.66,2,5.5,15.2,28.8,0,4782.46,low,none
A004235,R05,19.9,3,4340.58,2,35.5,36.7,85.9,0,6293.84,high,none
A004236,R07,41.9,1,1895.56,1,92.5,41.9,67.6,0,2179.89,low,dd_stop
A004237,R02,50.9,4,5728.11,3,62.3,57.8,66.7,0,9164.97,high,none
A004238,R02,19.0,2,2037.02,1,77.3,67.8,30.3,0,2648.13,low,none
A004239,R00,40.9,4,2551.34,1,15.6,49.2,59.4,1,4082.15,low,none
A004240,R01,96.3,1,11844.48,4,55.6,46.3,68.2,0,13621.16,high,none
A004241,R08,7.2,1,23780.13,4,49.5,29.6,38.4,0,27347.15,high,none
A004242,R09,56.0,4,2515.78,1,24.3,13.6,43.3,0,4025.25,low,none
A004243,R04,34.2,3,5626.86,3,40.7,44.4,84.9,0,8158.95,high,none
A004244,R03,52.0,1,1575.61,1,69.6,10.6,38.4,1,1811.95,low,none
A004245,R05,136.9,5,1777.77,1,29.3,80.0,44.8,1,3111.1,low,dormant
A004246,R09,50.3,3,241.55,0,71.0,42.8,74.5,0,350.24,low,none
A004247,R01,45.2,2,6760.94,3,23.6,40.7,45.6,1,8789.23,high,none
A004248,R01,81.1,3,2204.81,1,67.3,54.8,22.7,1,3196.97,low,none
A004249,R05,64.1,3,22783.26,4,19.2,65.1,43.4,0,33035.72,high,none
A004250,R01,56.2,1,1618.74,1,50.1,58.0,55.2,0,1861.55,low,none
A004251,R03,65.7,5,3588.85,2,28.0,29.4,18.2,1,6280.49,high,none
A004252,R02,113.6,4,8189.04,3,0.0,60.2,49.4,1,13102.46,high,none
A004253,R03,92.3,3,56972.73,4,46.3,34.6,26.5,1,82610.46,high,none
A004254,R06,42.9,2,1408.65,0,78.0,12.8,57.6,0,1831.25,low,none
A004255,R07,132.3,4,2157.74,1,68.2,45.1,4.0,1,3452.39,low,none
A004256,R07,35.9,1,4346.59,2,42.7,56.7,41.7,2,4998.58,high,none
A004257,R04,56.0,5,2566.47,1,35.2,31.6,40.1,0,4491.32,low,none
A004258,R03,60.6,5,7806.94,3,52.4,50.7,45.7,0,13662.14,high,none
A004259,R06,41.4,2,4364.34,2,51.4,27.2,51.7,0,5673.64,high,none
A004260,R07,123.3,3,14482.43,4,70.5,57.2,42.4,0,20999.52,high,none
A004261,R04,39.9,3,2757.02,2,37.0,33.0,87.9,0,3997.68,low,none
A004262,R03,47.5,4,9315.62,4,73.7,89.4,49.8,1,14904.99,high,none
A004263,R08,101.2,4,3528.07,2,4.3,49.1,70.3,0,5644.92,high,none
A004264,R07,36.9,3,6806.24,3,75.9,36.9,57.2,0,9869.05,high,none
A004265,R06,18.3,4,4686.05,2,9.3,34.1,69.2,0,7497.69,high,none
A004266,R03,57.2,1,3383.98,2,62.4,53.4,49.8,1,3891.58,low,none
A004267,R04,23.3,2,1620.22,1,62.2,15.0,36.5,3,2106.29,low,none
A004268,R02,21.2,4,9260.49,4,54.8,42.1,0.0,0,14816.79,high,none
A004269,R02,7.3,3,1152.35,0,58.5,37.3,37.6,1,1670.91,low,none
A004270,R05,8.5,4,7366.56,3,53.5,90.5,63.4,1,11786.5,high,none
A004271,R04,9.2,2,7160.89,3,55.0,61.7,43.0,1,9309.15,high,none
A004272,R08,143.4,2,41188.66,4,30.7,24.0,52.4,0,53545.25,high,none
A004273,R09,9.1,1,9259.95,4,76.2,54.2,80.9,0,10648.95,high,none
A004274,R06,22.8,3,465.54,0,78.4,30.2,35.6,0,675.03,low,none
A004275,R03,48.0,3,1271.47,0,45.6,82.7,64.6,0,1843.63,low,none
A004276,R09,78.7,6,3553.82,2,56.6,31.0,79.1,0,6752.26,high,none
A004277,R00,84.1,2,2319.59,1,67.4,38.7,61.3,0,3015.46,low,none
A004278,R02,28.4,2,5388.29,3,72.3,38.0,30.3,0,7004.78,high,dormant
A004279,R00,55.3,2,916.74,0,52.5,83.4,64.8,0,1191.76,low,none
A004280,R05,47.0,4,508.49,0,42.1,44.4,40.5,0,813.59,low,none
A004281,R06,53.1,3,1281.29,0,20.8,59.9,28.0,0,1857.88,low,none
A004282,R06,58.2,2,38574.12,4,27.5,68.2,0.0,0,50146.36,high,none
A004283,R00,69.2,2,12018.86,4,79.3,54.6,71.3,0,15624.52,high,none
